"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 28"$"2° Cod 28"$"fol. Cod 28"$"Fol. Cod. 28"$"2º Cod 28"$"2o Cod 28"$"2o Msc 28"$"Fol. Msc. 28"$"fol. msc. 28"$"2 o Cod. 28"$"2 Cod. 28"$"2º Cod. 28"$"2o Cod. 28"$"2 o Cod 28"$"fol Cod 28"$"2° Cod. 28"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 29"$"2° Cod 29"$"fol. Cod 29"$"Fol. Cod. 29"$"2º Cod 29"$"2o Cod 29"$"2o Msc 29"$"Fol. Msc. 29"$"fol. msc. 29"$"2 o Cod. 29"$"2 Cod. 29"$"2º Cod. 29"$"2o Cod. 29"$"2 o Cod 29"$"fol Cod 29"$"2° Cod. 29"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 30"$"2° Cod 30"$"fol. Cod 30"$"Fol. Cod. 30"$"2º Cod 30"$"2o Cod 30"$"2o Msc 30"$"Fol. Msc. 30"$"fol. msc. 30"$"2 o Cod. 30"$"2 Cod. 30"$"2º Cod. 30"$"2o Cod. 30"$"2 o Cod 30"$"fol Cod 30"$"2° Cod. 30"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 31"$"2° Cod 31"$"fol. Cod 31"$"Fol. Cod. 31"$"2º Cod 31"$"2o Cod 31"$"2o Msc 31"$"Fol. Msc. 31"$"fol. msc. 31"$"2 o Cod. 31"$"2 Cod. 31"$"2º Cod. 31"$"2o Cod. 31"$"2 o Cod 31"$"fol Cod 31"$"2° Cod. 31"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 32"$"2° Cod 32"$"fol. Cod 32"$"Fol. Cod. 32"$"2º Cod 32"$"2o Cod 32"$"2o Msc 32"$"Fol. Msc. 32"$"fol. msc. 32"$"2 o Cod. 32"$"2 Cod. 32"$"2º Cod. 32"$"2o Cod. 32"$"2 o Cod 32"$"fol Cod 32"$"2° Cod. 32"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 33"$"2° Cod. 33"$"fol. Cod 33"$"Fol. Cod. 33"$"2º Cod 33"$"2o Cod 33"$"2o Msc 33"$"Fol. Msc. 33"$"fol. msc. 33"$"2 o Cod. 33"$"2 Cod. 33"$"2º Cod. 33"$"2o Cod. 33"$"2 o Cod 33"$"fol Cod 33"$"2° Cod 33"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 34"$"2° Cod 34"$"fol. Cod 34"$"Fol. Cod. 34"$"2º Cod 34"$"2o Cod 34"$"2o Msc 34"$"Fol. Msc. 34"$"fol. msc. 34"$"2 o Cod. 34"$"2 Cod. 34"$"2º Cod. 34"$"2o Cod. 34"$"2 o Cod 34"$"fol Cod 34"$"2° Cod. 34"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 35"$"2° Cod 35"$"fol. Cod 35"$"Fol. Cod. 35"$"2º Cod 35"$"2o Cod 35"$"2o Msc 35"$"Fol. Msc. 35"$"fol. msc. 35"$"2 o Cod. 35"$"2 Cod. 35"$"2º Cod. 35"$"2o Cod. 35"$"2 o Cod 35"$"fol Cod 35"$"2° Cod. 35"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 36"$"2° Cod 36"$"fol. Cod 36"$"Fol. Cod. 36"$"2º Cod 36"$"2o Cod 36"$"2o Msc 36"$"Fol. Msc. 36"$"fol. msc. 36"$"2 o Cod. 36"$"2 Cod. 36"$"2º Cod. 36"$"2o Cod. 36"$"2 o Cod 36"$"fol Cod 36"$"2° Cod. 36"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 37, I"$"2° Cod 37a"$"fol. Cod 37a"$"2 Cod 37,I"$"Fol. Cod. 37,I"$"Fol. Cod. 37, I"$"2º Cod 37,I"$"2o Cod 37,I"$"2o Msc 37,I"$"Fol. Msc. 37,I"$"fol. msc. 37,I"$"2 o Cod. 37,I"$"2 Cod. 37,I"$"2 Cod. 37, I"$"2º Cod. 37,I"$"2o Cod. 37,I"$"2 o Cod 37, I"$"fol Cod 37,I"$"2° Cod 37,I"$"2° Cod 37, I"$"2° Cod. 37,I"$"2° Cod. 37, I"
