"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"4° Inc 8"$"Fg 688a"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"BW 23"$"Ms. theol. fol. 25-26"$"2° Eld 57"$"Fg 501"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"BW 210-211"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"BW 321"$"Ms. theol. qu. 57"$"Fg 459"$"2° Fg 495"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"BW 330"$"Ms. theol. fol. 27"$"Jas 56"$"Fg 387"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"BW 412"$"2° Eld 39"$"Fg 649"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 687"$"Ms. lat. qu. 2"$"I,3"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 742"$"Ms. lat. qu. 58"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 743"$"Ms. lat. qu. 59"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 750"$"Ms. lat. qu. 71"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 760"$"Ms. lat. oct. 10"$"I,283"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 766"$"Ms. germ. fol. 5"$"I,36"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 767"$"Ms. germ. fol. 6"$"I,301"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 868"$"Ms. germ. qu. 2"$"I,35"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 874"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 875"$"Ms. germ. qu. 9"$"I,309"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 939"$"Ms. germ. oct. 9"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 951"$"Ms. germ. oct. 21"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 969"$"Ms. theol. fol. 1"$"I,59"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 977"$"Ms. theol. fol. 9"$"I,63"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 990-2.3"$"Ms. theol. fol. 22-2.3"$"II,166"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 994-1"$"Ms. theol. fol. 29"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 999"$"Ms. theol. qu. 5"$"I,4"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1004"$"Ms. theol. qu. 10"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1007"$"Ms. theol. qu. 13"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1030"$"Ms. theol. qu. 35"$"I,60"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1032"$"Ms. theol. qu. 37"$"I,8"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1033"$"Ms. theol. qu. 38"$"Ms. lat. qu. 4"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1034"$"Ms. theol. qu. 39"$"Ms. lat. qu. 3"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1050"$"Ms. theol. qu. 55"$"I,29"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1053"$"Ms. theol. qu. 59"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1066"$"Ms. theol. oct. 6"$"I,9"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1068"$"Ms. theol. oct. 8"$"I,311"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1076"$"Ms. suec. fol. 1"$"III,1"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1077"$"Ms. suec. fol. 2"$"III,2"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1084"$"Ms. suec. fol. 9"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1162"$"Ms. suec. qu. 90"$"III,119"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms 1163"$"Ms. suec. qu. 91"$"I,38"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms. lat. fol. 19"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms. lat. fol. 20"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"Ms. lat. oct. 11"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 1"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 2"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 3"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 4"$"Ms Kosegarten B 68"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 5"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 6"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 7"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 8"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 9"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 10"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 11"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 12"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 13"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 16"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 17"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 18"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 19"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 20"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 21"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 22"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 36"
"Greifswald"$"4021965-3"$"Universitätsbibliothek Greifswald"$"41359-8"$"nd. Hs. 37"
