"1804";"En quel lieu de la Cour ... / En Cour pour bien aimer"
"1804";"En quel lieu est ce ... / L'Amour regne partout -a la Cour"
"1804";"En quelque peine que l'ame soit"
"5666v";"En senefiance des .v. plaies que nostre sires Dieus Jhesucriz  reçut en la sainte vraie croiz"
"5666v";"En tele maniere li tres benearz sainz Loys resplendi et reluit en ce monde"
"5666v";"En une terre avint que .i. jone vallet bel et avenant, fil d'un noble borjois, remest aprés la mort son pere"
"1804";"En vain mille jaloux exprits"
"1804";"Enates de agua clara"
"5666v";"Encor ne soit loenge de pechaour pas bele Si m'enhardierai je de loer la pucele"
"5666v";"Ende cort des morgens vroe doet dach gheworden was doe ghingen in enen raet alle die princen der priesteren"
"5666v";"Ende nu alre barmhertichste god nu begheer u oec myn ziel u te dancken"
"5666v";"Ende nu lieve here edel zeghevechter mijn ziel begheert u oec te dancken"
"5666v";"Ende nu mijn ziel lovet dinen ghesontmaker in deser uren mit alsulker eren ende lofsanc"
"5666v";"Ende nu o my ziel ic love ende dancke dy mijn god mit dat alrehoecste lof"
"5666v";"Ende want ghi hem van deser gaven nummer meer te vollen ghedancken en kunt"
"5666v";"Ene troestelike lere predikede een devoet werdich man de lesemester van Straestborch toe Loven"
"5666v";"Eneas evesque de Senes a Anthonne Pannormitain reluisant poete, salut"
"5666v";"Enen eersamen vader Damasio, biscop Portuenensi (!) ende den allre ghetrowesten kersten Theodosio, senatoer van Romen, Eusebius, wilneer een discipel des heylighen Jheronimi"
"5666v";"Enen nachtmen machmen genesen : wesen"
"1804";"Enfin le grand procez de la gräce divine"
"5666v";"Engletere content de long .viiic. lues, cest asaver de Escoce jekes a Totenesse"
"5666v";"Enn domara skall forst besinna"
"1804";"Ensi commande Galien et Ypocras a faire le homme"
"1804";"Ensy que li philosophe Aritoste nous mer"
"5666v";"Entant com volenté me vient De fableau dire et il m'en tient"
"1804";"Entendez ici de seint brandat qui ne fu uers occident"
"5666v";"Entour la face de l'abysme qui est au plus loing de paradis"
"1804";"Entre je suis"
"1804";"Entre je suis"
"1804";"Entre je suis"
"1804";"Entre je suis"
"1804";"Entre je suis. Josquin"
"1804";"Entre vous filles (Missa). Lasso"
"5666v";"Envis muert qui aprins ne l'a. Apren doncques a morir, car nus bienz en saine ne saura qui a morir apris n'aura"
"5666v";"Epdomada priore ante initium quadragesime presbiteri plebium ad se conuocent populum."
"1804";"Epebalon tên opsin zôgraphêtheisê"
"5666v";"Epistolare officium est, vt absentes his de rebus."
"5666v";"Era si pieno il cor de merauiglia"
"5666v";"Erat in civitate Assisy nomine Franciscus. Eyne stat dy heyßet Assisy in der selbigen stat was eyn man der hiß mit namen Franciscus"
"5666v";"Erat nuntius dei oratio."
"5666v";"Erat quidam secularis habens."
"5666v";"Erbeigene, stam oder angeborne gutter ...."
"5666v";"Erffnisse van vader vnnd moder zullen staen twe suster thegenn een broder"
"5666v";"Erhalt vnnß Herr, bey deinem wortt..."
"5666v";"Erit vita tua quasi pendens ante te (Dt 28,66) … Dein leben wirt gleichsam hangend vor dir. Aus den Worten wirt vermerckt"
"5666v";"Erodoto schrive gli Etiopi tra passare nni cento venti"
"5666v";"Erster Theil, Vom Salpeter, Pulver Machen, vnd Aller Hand Lust Feuer Werck."
"5666v";"Erstlich sein jnen schrifften, an key. Mt."
"5666v";"Es ist Kundt vnnd Offenbar, Das vor Zeitten die Römer nahent die ganntzen Welt Bestriten."
"5666v";"Es ist doch der beste anevang || Allir vroudin wer libes plegit."
"5666v";"Es ist kunth vnnd offenbar, das vor zeittenn die Römer nahenndt die gantze welt bestrittenn vnnd bekriegt habenn ....."
"5666v";"Es ist nunmehr Reichskündig ....."
"1804";"Es was ein monnick Wylhelmus gheheiten in sancte Bernardus oerden"
"1804";"Es was ein ridder gheheiten Wolter. Doe he op ene tyd seick waert"
"1804";"Esclareðcida Juana (madre). Guerrero"
"1804";"Escrito esta en mi alma"
"5666v";"Essendo Traiano ripreso a suoi amici"
"5666v";"Essendomi dal prossimano et acerbo exequio"
"5666v";"Essendomi uenuto alle mani un diecorso sotto forma di lettera scritta ad un Prete Venetiano da un certo Dottore."
"1804";"Est ayos sanctus, otheos deus"
"5666v";"Est quadripartita cordis conpunctio tota | que confert uite gaudia perpetue."
"1804";"Est un instrument de math-ematique compos-e de points de lignes, de cercles et de petits globes, qui servent d'expliquer l'ordre"
"5666v";"Est via que videtur."
"5666v";"Est-ce abbe? L’Eglise la reinje (renie ?)"
"1804";"Esta vida tan larga"
"5666v";"Estaua la madre uirgen cerca de la cruz y uido padescer a la uerdadera luz"
"1804";"Estil mercy de quoy on peust finer"
"1804";"Estimer legerement ... / La Cour et un pays"
"5666v";"Esveillés vostre entendement, si aprenés bonne vie aprés ce que droiture"
"5666v";"Et a gran pena Socrate monto in buona nominanca"
"5666v";"Et apres des pechez mortelz. Que j’ay commis par ignorances"
"5666v";"Et boive petit a petit | Combien qu'il ait grant apetit"
"5666v";"Et commence la vie du glorieulx saint Françoys. Premier chapitre. De la conversacion saint Françoys en habit seculier. En la cité d'Assise y avoit ung homme nommé François duquel la memoire est en benediction"
"5666v";"Et cum appropinquasset. Superius actum est de perfeccione prelatorum. Bl. 3'. Sequitur dom. sec. in aduentu. Et erunt signa in sole etc. In precedentibus predixit dominus excidium templi."
"5666v";"Et geschiede int iaer ons heren, do men schreef ixc ende l, onder den keiser Otte die derde, by Meyborch in Zassen, een veruerlick teicken, dat ny geschiet en was …"
"5666v";"Et in questo anno di Febraio o circha la signoria di Firence"
"5666v";"Et ingressus Jesus perambulabat Jericho Luc. XIX. In precedenti capitulo informauit Christus principaliter ad opera contemplatine."
"5666v";"Et is to wesen, dat in der seluer kerken int hoge tegen dat suden is gesat der seeliger maget Katherinen tumbe …"
"5666v";"Et noia des compagnons prés | qui moult le plorerent aprés"
"5666v";"Et non dicatis aliquit proprium Wan diß ie also ist das in einer itlichen geistlichen samnung"
"5666v";"Et notato che ogniuno cossi  donne commo homini sonno obligati a confessarsi dal confessor de la compagnia"
"5666v";"Et pource que nous avons empris descrire les commens de ceste bataille punique"
"5666v";"Et premierement. En la grant mer occeane, aux parties froides tenans aux basses Allemaignes ou Germanies"
"5666v";"Et primo maria cum civitatibus iacentibus in occidente. Der anfang der mer"
"5666v";"Et quant l'empereur oÿ ce que le seneschal luy dist, il fut moult couroucié, et incontinent il manda"
"5666v";"Et que ne puisse par telle connyse etre déceu par convoitise"
"5666v";"Et si l'ai je perdue, espoir A po que je ne m'en despoir"
"5666v";"Et si l'ai je perdue, espoir A poy que ne m'en desespoir"
"5666v";"Et sullen teykene geschien in der sunnen ende in der manen ende in den sternen [Mt 21,25]. Sunte Lucas secht in synen xxi capittel, sunte Marcus in den xiii, sunte Matheus in den xxiiii capittel dese voir sprackene woerde. Ende Arystotyles in den anderen boeck Topycorum: Dat is gade in den, dat hie rechtuierdicheit doet …"
"5666v";"Et was een koenynck in Yndien, die gehieten was Avennyer, rijck ende mechtich ende vroym in stryde ende glorioes in allen wertlicken voirtgange …"
"5666v";"Et was een mensche wt phariseen gehieten myt den naeme Nycodemus [Io 3,1]. Myn alre liefste vriende gades, huyden van daege so syn wy eren die hilyge dryevoldicheit. Ende dat is, dat wy mit groter werdicheit laven ende eren onsen lieven heren, got almechtich …"
"5666v";"Et was ein groit vernoympt prediger, de predichde in eynre stat, dair eyn conynck in woende …"
"5666v";"Et was eyn wyff, der wairen ire knyeen an yren lijff gewaessen …"
"5666v";"Et y s'ensuit l'ordonnance d'un trentel, lequel se doibt dyre"
"1804";"Eti nyn men eis to kenon dia to hypeikein pheresthai dokei"
"1804";"Eti pös epi tu bareös apodösusi to pheresthai katö"
"5666v";"Etlich Tröstung D. Martin // Luthers, vor die Christen welche // solche vnd dergleichen trübsall // sehen werden. // Vber den Cxxl. psalm. //"
"5666v";"Etliche Warnung vnd weissa // gung D. Martin Luthers, von // zukunfftiger Straff über das // Deutzschland, von wegen der // grossen vndanckbarkeit vor// das liebe Euangelium.// Vber das III. Capitel Genesis.//"
"5666v";"Etsi in hac perturbatione Reipub: nostrae Judices, ipsiusque incerto statu."
"5666v";"Euagandi in peregrinacione Jerosolimitana."
"5666v";"Euagari incipiam post."
"1804";"Euaristus lapostolis establic"
"1804";"Euaristus papa ordinavit presbyteros et diacones semper custodire"
"5666v";"Euer schreiben zu Regenspurg am tage Scolastico."
"1804";"Eug-ene court apr-es la gloire"
"5666v";"Eur schreibenn so jr am datum zu Regensburg Freitag noch Esto mihi."
"5666v";"Eusebius Jeronimus Occeano suo salutem. Temptatus."
"5666v";"Ewangelie van Missus est. Lat."
"5666v";"Ex operatione docti auditoris."
"5666v";"Ex quo in ecclesiarum regimine officium predicationis."
"1804";"Exempel het was og eent tijt dat die kerstende ende die hedene vochten"
"1804";"Exempel het was op eent tijt een goet man deutolic leuende hij plach elke weeke eenen hoet te makene van bloemen"
"1804";"Exempel het was op eent tijt een vrouwe ende hadden een dochter ende leerdese alsoe dat sij der glorioser maget Marien altijt dienen soude"
"1804";"Exempel van eenen Lombaert die hert ende quaet was van leuene"
"1804";"Exempel van eenen deuoten religieus die deutolic onser vrouwen plach te dienenne met aue Maria"
"1804";"Exempel van eenen edelen riddere die een ionfrouwe seere beminde eerbaerlic om te huwelike te hebben"
"1804";"Exempel van eenen edelen riken man die eenen sone hadde ende hij leerde hem dat hi"
"1804";"Exempel van eenen meester die schole hielt die wilke touerie oft nigromancie conste"
"1804";"Exempel van eenen religiose conueers die onser vrouwen plach to dienenne maer anders was hij ruut"
"1804";"Exempel van eenen riddere die woende daer sinte Dominicus plach te prekene"
"1804";"Exempel van sinte Dominicus hij was op eenen tijt in een lant in een steede predeken"
"5666v";"Exite obuiam ei."
"5666v";"Exsultet iam angelica turba (Cantus 850202). Sich frewet yeczunt die englisch schar"
"5666v";"Exsurge gloria - (Ps 56,9). Deus pater loquitur ad filium in mortem quiescentem dicens, o fili qui es gloria mea"
"1804";"Exsurgens Maria - (Lc 1,39) Dese wort staen gescreven in den Ewangelio Luce. Maria is upgestaen ... Dese worde hebbe ick vor my genomen iu ein weinig to leren"
"5666v";"Extrait des histores et Croniques faittes et compilees par noble homme Enguerran de Monstrelet"
"5666v";"Eya reyne moeder vol alre ghenaden bewaert mi moederlike in al minen leven"
"5666v";"E ! tres certaine esperance, dame et deffenderesse de tous ceulx qui cy attendent glorieuse virge Marie"
"5666v";"Eὐσέβιος ὁ Παμφίλου ἐυ ὅλοις δέϰα βιβλίοις."
"5666v";"FATEOR Clarissime vir et michi."
"5666v";"Fableaus sunt or moult encorsé Meint denier en ont enboursé Cil qui les content et les portent"
"5666v";"Faccimote adunqua, caro fratiello, adsaperi cha lo primo juorno"
"5666v";"Fame qui tarde a point a grand desir de enfant avoir"
"5666v";"Fame se plaint, fame ce donne, fame est mallad"
"5666v";"Far man atelkone tha hwath som the ære eghende"
"5666v";"Father oc mother ære søn oc datter næst at ærffue søn ful lot och datter til halff lot"
"1804";"Fatigue des erreurs que la prevention"
"1804";"Faulte d'argent. Josquin"
"5666v";"Fecit deus hominem ab initio simplicem."
"1804";"Fecit mihi - (Lc 1,49) Scibuntur haec verba Luce. He heft my grote dinge gedaen, de daer mechtich is ... Dit wordeken mochte Maria wal spreken, meer dan yemant"
"5666v";"Federigo per la gratia didio re de Romani et senpre acrescitore"
"5666v";"Fili accedens … [Sir 2,1]. Dese woerde bescryft Ihesus Syrachs soen in Ecclesiastico in den anderen capittel. Ind sijn aldus in duytsche: Kynt, wiltu gaen to den dienste gaeds, so staet in rechtverdicheit ind in anxt ind bereid dijn ziel tot bekaryngen. Mijn lieve kynt, die bekaringen drijven ons to gaen tot gade …"
"1804";"Filis, quand votre humeur se pique"
"5666v";"Filius tuus Ausonius in ipso iam."
"5666v";"Filx, je n’ay mie grant tresor"
"1804";"Fin-i di Roma"
"1804";"Finy l'ignoration f-a l'azzardoso"
"5666v";"Flecto genua mea ad patrem domini nostri."
"5666v";"Floirencius van der gotlicker barmherticheit eyn onwerdich abt ende dat gantze convent sante Joestes op dem meer …"
"1804";"Fly, fly tou you Vale"
"1804";"Folcher considrer de mati e ser (Vers)"
"1804";"For thi that god is ynwardele the witte"
"1804";"Fors seulement"
"1804";"Fortuna par ta cruault-e. Vincenet"
"5666v";"Fortune mere de tristesce / De douleur et daffliction / Mettre me fait en ma jonesce / Mon estude et mentencion / De faire un roumant sus Boesce / Con dit de consolacion /"
"5666v";"Foutés fort la belle"
"5666v";"Fra le cose memorabili succedute nell’ eta nostra."
"5666v";"Francescho Petrarcha huomo di grande ingegno"
"1804";"Francisca en este tiempo"
"5666v";"Frater letaris quod in fide christiana morieris."
"5666v";"Fratres carissimi quam tremenda est dies illa."
"5666v";"Fratres mei cupio uobis enarrare."
"5666v";"Fratribus in cenobio sancti Iacobi quod in monte specioso situm est constitutis XXX officia in missarum uigiliarumque celebratione pleniter exsoluimus."
"1804";"Frere Thibault (Missa). Lasso"
"1804";"Frere Thibault (Missa). Lasso"
"1804";"Frunde vunf in der not"
"1804";"Frunt geberen vnf fyant syn ist boyser dan"
"5666v";"Fu inque medeimi tenpi Ihesu savio huomo si solamente esso huomo"
"5666v";"Fu uno re savui assai al quale fu portato la corona"
"5666v";"Fuit uir in Alexandria Pafnutius."
"1804";"Funf lese meister saßen bi ein ander vnd sprachen vom liden"
"5666v";"Funiculus triplex difficile rumpitur."
"1804";"Fuoco gridava il popol sollevato"
"5666v";"Førsth owir løpe gudz hælgasta pino mædh bæzste atwakt"
"5666v";"GEschrieben stehet an einer stadt, Ein wort das gott gesprochen hadt. Cap. 1. Arthemesia heyset Beyfos vnnd ist ein mutter aller wurtze, darumb wil jch zcum jrsten von jrer crafft schreybenn."
"1804";"Galien et Ypocras dient que li homs melancoliques"
"5666v";"Galiens et Ypocras qui furent les meilleurs clercs du monde de phisique et mirent tous leurs bons enseignemens en une part pour garir de toutes maladies"
"5666v";"Gamandrie, dat is ok gud beide mannen unde wiven"
"5666v";"Ganc int tghemoede dijns gods van Ysrael"
"5666v";"Garrule,  curris"
"5666v";"Gaudeo plurimum ac letor in ea te sententia esse."
"5666v";"Gautier de Mons pancossier"
"1804";"Gebenedijt si got der here der vsß syner oeverloedycheit"
"5666v";"Gebet von den Sieben Worten Christi am Kreuz."
"1804";"Geboren in weene, met sorghen ghevodt, vroescappe cleene"
"1804";"Gegroit sijstu konynckgynne der barmhertzicheit des leuens suyssicheit"
"1804";"Gegroitset sijstu rose ane dorne van deme ewigen vader eyn tzarte vßerkorne"
"5666v";"Gegruet systu alre salichste Johannes du bloiende rose ende eyn soen der ioncferen Marien"
"5666v";"Gegruet systu blenckende mertelersche Christi sante Cecilie die huden verwonnen heves dynen brudegom Valeriaen"
"5666v";"Gegruet systu blynckende ioncfer ende duerhaer mertelerse sancte N. bruet Christi die huden overwonnen heves"
"5666v";"Gegruet systu gloriose apostel sancte N., ick gruet dy huden in desen fesstelicken hoichtytlicken werdigen dage myt eynen suverlicken crensken"
"5666v";"Gegruet systu heilige vader sancte Franciscus eyn liefhebber der oetmodicheit du die werdich byst alles laves"
"5666v";"Gegruet systu hoege geboeren ionckfrouwe sancte Ursula ende conynclicke bruyt Christi eyn edel leydersche ende voergengersche der ioncferlicker schaeren"
"5666v";"Gegruet systu o hoe geloefte conynclicke dochter edel geboeren vrouwe sancte Elisabet"
"1804";"Geloeft ende geeert sijstu heilige drieuoldicheit gewaer enige godheit"
"5666v";"Genealogie et descendue des roys et contes de Bourgoingne qui sont estez puis quatre cens et quatre vingtz ans encor ou environ"
"5666v";"General Supplicatione ad ottener l’effetto di qualcunque experimento magico. Scrivi in carta vergine li quatro infra scritti Circoli con inchiostro fatto di Zaffarano et cinabrio"
"5666v";"Genesis: das puch der geschopha"
"5666v";"Germet li terre herbe verdiant... (Gn. 1,11). Des ke nos doiens por nostre salveteit trois choses a toz ceos qui saint sunt, dons les doit om plus a cele damme, qui lo salveor portat, per grant devocion rendre, c'est semblance, honor et orison"
"5666v";"Gerone rectore di Sicilia agiunse al nouanta anni"
"5666v";"Ghebenedijt si god die vader ons heren Ihesu Cristi"
"5666v";"Ghebenedijt sijn o goede Ihesu alle dijn leden om mi arme sundarse seer stadelic ghepinicht"
"1804";"Ghebenedyt soe moetstu syn in der ewiger ewicheit daer du biste voirgesien"
"5666v";"Gheeft ons alder ghenadichste vader dat ghelyck als die heylighe Maria Magdalena verwerf ghenade van haren sonden"
"5666v";"Gheeft ons lieve here dat die ziele dijns knechtes ende priesters N."
"5666v";"Ghegroet sijstu ware lichaem ons heren Ihesu Christi"
"1804";"Ghegrotet sistu aldereddelleste kindeken"
"1804";"Ghegruet moetstu wesen gebenedite hoeft ons gesontmakers"
"5666v";"Ghegruet siistu, sterre des meers, hoege gods moder"
"5666v";"Ghegruet systu seer blinckende margriet, ghegruet sy dy blinckende ende schone rose"
"1804";"Ghegruet systu waer lichaem ons heren Jesu Christi gheboren van der maget Maria"
"5666v";"Ghegruet sytstu o gloriose ioncfrou Dorothea een spieghel der claerheyt ende der reynicheyt"
"5666v";"Gherechtecheit sekerlike : hemelrike"
"5666v";"Ghever des oversten loens"
"5666v";"Ghi dochteren van Syon loept want die feestelike hoechtijt uwer moeder is ghecomen"
"5666v";"Ghi sult drinken minen kelc"
"5666v";"Gi priesteren des alre hoichsten gades, west altois gedechtig in al uwen werken der gebaden gades …"
"1804";"Gi-a Pasquino sei fatto anacoreta"
"1804";"Gi-a Pasquino sei fatto anacoreta"
"1804";"Gi-a che riede primavera"
"5666v";"Gleich wie ein fechter nicht gnugsam bericht hat."
"5666v";"Gloire, honneur, louenge, vertu, magnificence soient au Pere, au Filz et au Saint Esperit"
"5666v";"Gloire, loenge et enneur soient rendues en humble reverence et ententive devotion a Dieu nostre pere souverain de lumiere"
"5666v";"Gloria tibi domine. Ere sy dy here"
"5666v";"Glorieus dieu qui tout le munde fourmas et feis l’ome a la teue ymage"
"1804";"Glorieuse saincte Barbe, je te requiers tres humblement"
"5666v";"Glorieuse vierge Marie, mere de Jesu Christ, vray dieu tout puissant, royne tres precieuse"
"5666v";"Glorieuse vierge royne En qui par la vertu devine Jhesu Crist prist humanité"
"1804";"Glorieuse vierge, royne en qui par la vertu divine"
"1804";"Glorieuse virge Marie m-ere de dieu Iesu Christ"
"5666v";"Glorieuse virge royne En qui par la vertu divine Jhesu Crist prinst humanité"
"5666v";"Gloriose hoege voerst ende overwerdige prynce der apostelen sancte Peter ick gruete dy huden in dynre hoichtytlicker festen"
"5666v";"Gloriose waerde heilighe drievolticheit die ghemaket hebt hemel en eerde"
"5666v";"Gloriose werdige prynce des hemelschen haves sancte Mychael eyn edel banier drager der engelscher schaeren ick grut dy"
"5666v";"Gloriosissimi Christiane fidei adlethe sancte matris ecclesie."
"1804";"Glot off silver to prenten. So wrijft ceruse myt blancken virnijs"
"5666v";"Glædz hælge fadhir sancte Francisce"
"5666v";"Gnedigster Herre, E. Churf. g. ander schreiben so mir."
"5666v";"God aller genaden hi henz ons gheroepen in Christo Jesu tot sine ewigheit"
"5666v";"God die sinte Maria Magdalena also behachlic ende bequaem maecten dattu haer niet alleen die sunden en vergaefste ... gheeft ons"
"5666v";"God geeft der zielen dijns knechts N. welker jaer getide sijns dodes wi begaen die stoel der vercoelnisse"
"5666v";"God gever der verlatenisse ende een mynre der menschliker salicheit wi bidden dijnre goedertierenheit"
"5666v";"God groet u Maria vol ghenaden"
"5666v";"God groet v Maria vol van gracien die heer is met"
"5666v";"God groet v scoon bloyende rose heilighe maghet sinte Agniet"
"5666v";"God groet v waerde heilighe apostel sinte Andries"
"5666v";"God groet vo scoon sunerlike maghet ende heilighe martelarsse sinte Barbara"
"1804";"God gruet di myn salicheit ... Wes ghegruet ende wil mi bequame maken te bidden tot dinen cruce"
"5666v";"God gruet dy alre heilichste ende eerwerdichste apostel sente Andries eyn suver vat des heiligen geistes"
"5666v";"God gruet dy claer blynckende morgen sterne heilige apostel sancte Jacob sonderlinge vrynt godes"
"5666v";"God gruet u Maria du biste die scatdraecst der heiligher kerken die altoes wtvloeyende biste mit dinen riken milden gaven"
"5666v";"God gruet u Maria du biste een camerbueste des tooversten conincs"
"5666v";"God gruet u Maria du biste een kelwaerst des oversten conincs"
"5666v";"God gruet u Maria du biste een moeder des ewigen conincs"
"5666v";"God gruet u alle ghelovighe zielen welcke lichamen hier ende anderweghen in Cristo rusten inder eerden"
"5666v";"God gruet uch werde gloriose apostelen altesamen ynt gemeyn"
"1804";"God gruete di Ihesus"
"5666v";"God houde van Jhesus Kerst sove sitan one der maget lamgodis, salechede vander wereto heleghe offerunde got"
"5666v";"God weest mir armen sondaer genadich"
"5666v";"God welcs goedertierenheit geen getal en is ontfanct genadelic die bede onser oetmoedicheit"
"5666v";"God wilt dencken in mine hulpe"
"5666v";"Godd gruet iu, moeder des behouders aen uitvercoren"
"1804";"Gods lichaem tonfaen scrijft ons sinte Augustiin ende seyt aldus"
"5666v";"Got der doegeden ende to samen een guedertijren behoeder"
"1804";"Got gruet dy Maria eyn gulden manstrancie die besaet syt"
"5666v";"Got gruete dy alre heilichste apostel Ihesu Christi eyn wtvercoren prynce der apostele"
"5666v";"Got gruete dy blynckende dageraet, opgaende claer morgern sterne, gulden roese des hemelschen paradys"
"1804";"Got in ewych na syner groisse myldicheit der wolde alleyne behalden"
"1804";"Got is an begyn aller guder dynck"
"1804";"Got troiste dich lieues moderlin Und laiß vns vß aller pyn"
"5666v";"Got, de was here / unde blivet iummer mere"
"5666v";"Gouvernons nous bien vertueusement pour acquerir honneur"
"5666v";"Gozate flor uirginal que con honrra especial traspasaste el resplandor de los angeles"
"1804";"Graces vous rens, tout puissant, pere vray"
"5666v";"Gracie unde dye hellyghe anxt unses heren sy myt uns allen. Al dat wt gade ghebaren ys verwynt dye werlt"
"5666v";"Grand Roi, qui permettés qu’une Muse timide."
"1804";"Grand Roy, qui fais trembler"
"1804";"Grasse mon doulx pere grasse et mercy"
"5666v";"Gratiam dei qua cristiani sumus."
"5666v";"Gratie et laude rendo atte eterno padre, omnipotente dio, elquale se degnato me misera peccatrice unire et assotiare"
"5666v";"Gratie et laude rendo atte eterno padre, omnipotente dio, elquale se degnato me misera peccatrice unire et assotiare"
"5666v";"Großmächtigster Monarch verzeih, wann tausend schmerzen Die Seufzer mit gewalt mir bersten auß dem Herzen."
"1804";"Grüßen, Got grüße -  stemme des woerts lantern der werelt"
"1804";"Grüßen, gegrüßet seist du -  gloriose maecht ende moeder gods Maria Ic vermaen di alle der blijtscappen"
"1804";"Grüßen, gegrüßet seist du -  mijn salicheit O du lieue here Jesu Christi"
"1804";"Grüßen, gegrüßet seist du - aller lyebste woyrtzel des grondeloyssen wesens"
"5666v";"Guilielmus moritur lauedus leuatur."
"5666v";"Guudh som alltingh haffuer skapath menniskione till godho
och gagnn"
"1804";"Gy costelicke Wonden Jesus sonderlynge teyken der ouerster mynen vol van gotelicker suetcheit"
"1804";"Gyz tak wieru vmagie srdcem wierzie a vscy clowiek wyznawagie"
"5666v";"Habbiace bona oppinione del signore et nella purita di cuore"
"5666v";"Habet autem pondus."
"5666v";"Haec sententia necessariam doctrinam continet."
"5666v";"Hanc amavi et exquisivi a juventute mea et quesivi eam sponsam michi assumere Ce sont les parolles de psalmon"
"5666v";"Hannibale la pace che rompesti dislealmente assai giusto mi fanno"
"1804";"Hautismes deus misericors, deus ke formais m- airme et mon cors"
"1804";"Hautê men hê akrostichis tu parontos kanonos"
"5666v";"Havendo questi giorni posto fine ad una opera assai lungha"
"1804";"Ha| je pr-etends punir votre insolence"
"5666v";"Hec sunt que ut obseruetis precipimus."
"5666v";"Hechte, potten ... a festo purificationis usque palmarum"
"5666v";"Hedt is een dach der vroelickheyt"
"5666v";"Heer Ihesu Criste, almachtich, god goedertieren gesontmaeker"
"5666v";"Heer Ihesu Criste, des leveden gods soen, du biste der enghelen blüsscap"
"5666v";"Heer Ihesu Criste, des levenden gods soen, die scanliken biste ghepresenteert den ongenadigen rechter"
"5666v";"Heer Ihesu Criste, des levenden gods soen, die wtgerect hebste diin armen in den cruce"
"5666v";"Heer Ihesu Criste, des levenden gods soen, du biste een croen alre heilighen"
"5666v";"Heer Ihesu Criste, des levenden gods soen, du biste een scoencheit der ewiger salicheit"
"5666v";"Heer Ihesu Criste, des levenden gods soen, sette diin piin diin cruce ende dinen doot"
"5666v";"Heer Ihesu Criste, des lievenden gods soen overmits die bitterheit"
"5666v";"Heer Ihesu Criste, levende gods soen, die om ons in den cruce storves"
"5666v";"Heer Jesu Criste, verghif mi goedertiecht, soe wat ic in desen dage misdaen hebbe"
"5666v";"Heer Jesu Criste, welcoem moetstu siin ghebenedide vaders"
"5666v";"Heer die te verbidden bist met den ghebeden dyns heylighen martelaers Cornelii bescherme ons"
"1804";"Heer ghesciede inden iaer ons heren doe men screef neghen hondert ende vijftich"
"5666v";"Heer instorte in ons den gheest dijnre minnen"
"5666v";"Heer onse god gheeft ons die palme der elf dusent meechden"
"5666v";"Heer, die dienen dienres gescapen haves"
"5666v";"Heer, ontfanc ic dat heilige wywater"
"5666v";"Heere die den saleghen Niclaeus dinen odmoedeghen bisscop hebt uersiert met ontallicke mirakelen"
"5666v";"Heere ic enbin niet werdich dat ghi comt onder mijn dac"
"5666v";"Heere ontfarme dy onser... God vader vanden hemel die Maria die alderheylichste maghet dynen soen van ewicheyt gheordineert ende gheheylicht hebt... ontfarme dy onser"
"5666v";"Heere weset dynen volc een heylichmaker ende een bewaerder"
"5666v";"Heere weset dynen volc een heylichmaker ende een bewaerder"
"5666v";"Heilige gloriose vader sancte Augustynus west gegruet ende vervrouwe dy myt volhertelicker blytschoppen"
"5666v";"Heilighe Maria Magdalena bidt voer ons onghevallighen die totti vlien"
"5666v";"Hel Ihesu heel Ihesu heel søtasta Ihesu hiærta"
"5666v";"Hel Maria the hælgho threfalloghet thiænisto qwinna"
"5666v";"Hel ærlika gudz thiænista mø"
"1804";"Helas jay sans merci (Magnificat). Lasso"
"1804";"Helas que poura devenir. Caron"
"1804";"Helas! Pourquoi m'assurez vous"
"5666v";"Helpt ons sant Anne met v derdere"
"5666v";"Henry le Carabin tout bouffi d’ignorance de nostre eher abbé a détruit l’espérance."
"5666v";"Her Ihesu Criste, ic en bin niet wairdich, dattu ingaeste onder myn dack"
"1804";"Her beghynt een bechkijn, dat genoemt is van drien dach reisen"
"1804";"Her ich vor sunde mych wall behuot das wer myr"
"5666v";"Here Ihesu Christe ic en bin niet waerdich dattu in gaes onder mijn dach"
"5666v";"Here Ihesu Christe ic en bin niet waerdich dattu in gaes onder mijn dach"
"1804";"Here Jesu Christe aendenke huden aen mi ende regiere al mine werken"
"5666v";"Here du selste opdoen mine lippen"
"5666v";"Here handel nicht mit uns na unsen sundenn"
"1804";"Here in dijnre verbolgenheit enstraffe mi niet"
"1804";"Here in dyme grymmygen moede enstraffe mich nyt"
"1804";"Here wi bidden dattu uns dynen armen deenren vorlenest ewighe ghesuntheit"
"5666v";"Here, Jhesu Criste, wi aebeden"
"5666v";"Here, du sallt op doen mine lippen"
"5666v";"Here, du sallt op doen mine lippen"
"5666v";"Here, in dinre verbolgenheit enstraffe mie nit"
"1804";"Heritier d'une race en conquerans feconde"
"5666v";"Herr Jesu Christe umme din[er] bitterichheit willen de du entfengest vor my in deme crutze ... vorbarme dy aver mine sele"
"5666v";"Herr Jesu Criste, lof si dijnre wonderliker"
"1804";"Herr en begripet mi niet in uwe verbolgenheit"
"1804";"Herre  du sals op doen mijn lippen ende mijn mont sal voert cundigen dijn lof"
"5666v";"Hertzog moritz von Sachssen haiß jch."
"5666v";"Herzog zu Friedland. Magdeburg aller Damen Zier."
"5666v";"Hestor, se vous merchi i avés, se vous ne me fianciés"
