"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 2259/2370 4‘"$"Fragm. aus 2259/2370 4°"$"Fragm. 2259/2370 4°"$"Fragm. 2259/2370 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 143/1182 8‘"$"Fragm. aus 143/1182 8°"$"Fragm. 143/1182 8°"$"Fragm. aus Hs. 143/1182 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 133/1244 8°"$"Hs. 133/1244 8‘"$"Hs 133/1244 8°"$"Hs. 133/1244 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 134/1234 2°"$"Hs. 134/1234 2‘"$"Hs 134/1234 2°"$"Hs. 134/1234 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 136/1233 2°"$"Hs. 136/1233 2‘"$"Hs 136/1233 2°"$"Hs. 136/1233 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 141/2405 2°"$"Hs. 141/2405 2‘"$"Hs 141/2405 2°"$"Hs. 141/2405 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 143/1182 8°"$"Hs. 143/1182 8‘"$"Hs 143/1182 8°"$"Hs. 143/1182 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 148/1196 8°"$"Hs. 148/1196 8‘"$"Hs 148/1196 8°"$"Hs. 148/1196 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 151/1624 2°"$"Hs. 151/1624 2‘"$"Hs 151/1624 2°"$"Hs. 151/1624 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 161/1625 2°"$"Hs. 161/1625 2‘"$"Hs 161/1625 2°"$"Hs. 161/1625 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 166/1211 4°"$"Hs. 166/1211 4‘"$"Hs 166/1211 4°"$"Hs. 166/1211 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 168/1186 8°"$"Hs. 168/1186 8‘"$"Hs 168/1186 8°"$"Hs. 168/1186 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 169/25 8°"$"Hs. 169/25 8‘"$"Hs 169/25 8°"$"Hs. 169/25 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 172/1627 2°"$"Hs. 172/1627 2‘"$"Hs 172/1627 2°"$"Hs. 172/1627 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 173/1628 2°"$"Hs. 173/1628 2‘"$"Hs 173/1628 2°"$"Hs. 173/1628 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 174/1207 4°"$"Hs. 174/1207 4‘"$"Hs 174/1207 4°"$"Hs. 174/1207 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 176/1226 4°"$"Hs. 176/1226 4‘"$"Hs 176/1226 4°"$"Hs. 176/1226 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 181/1206 2°"$"Hs. 181/1206 2‘"$"Hs 181/1206 2°"$"Hs. 181/1206 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 183/1099 8°"$"Hs. 183/1099 8‘"$"Hs 183/1099 8°"$"Hs. 183/1099 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 186/1204 4°"$"Hs. 186/1204 4‘"$"Hs 186/1204 4°"$"Hs. 186/1204 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 187/1208 4°"$"Hs. 187/1208 4‘"$"Hs 187/1208 4°"$"Hs. 187/1208 quart"
