"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 1306"$"KL Aldersbach 75"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 1620"$"KL Altomünster 49"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 1779"$"KL Fasz. 51/12"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 1936"$"KL Asbach 77"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 2373"$"KL Benediktbeuern 142 1/2"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 2717"$"KL Beuerberg 145"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 2775"$"KL Fasz. 136/19"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 2857"$"GL 667"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 2880"$"KL Dießen 60"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 3014"$"GL 718, ad Nr. 4"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 3024"$"KL Dietramszell 39, Bl. 4-36"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 3410"$"KL Frauenzell 142"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 3486"$"KL Fürstenfeld 4 b"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 3659"$"KL Fürstenzell 16"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 3795"$"KL Gars 63"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 4075"$"KL Herrenchiemsee 110"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 4652"$"KL Mallersdorf 26"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 4747"$"KL Metten 3 1/2"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 4871"$"GL Fasz. 2521/121"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 4897"$"GR Fasz. 788/9, ad Prod. 10"$"KL Fasz. 409/4"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 5335"$"KL Fasz. 351/28"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 5550"$"KL Fasz. 539/18"$"KL Niederaltaich 46 b"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 5944"$"KL Niederviehbach 22"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 6209"$"KL Polling 223"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 6503"$"KL Prüll 43"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 6609"$"KL Raitenhaslach 165"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 6785"$"KL Rohr 24"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 6869"$"KL Rott 99"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 7380"$"KL St. Salvator 24"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 7570"$"KL Fasz. 843/13"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 7748"$"KL Fasz. 649/7 a Akt 60"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 8057"$"KL Fasz. 670/3"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 8128"$"KL Seeon 72 1/3"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 8322"$"KL Steingaden 49"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 8580"$"KL Tegernsee 283, Nr. 1"$"KL Tegernsee 283, Nr. 2"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 8781"$"GL Fasz. 4086/82"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 8875"$"KL Formbach 35"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 9074"$"KL Weltenburg 19"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 9165"$"KL Wessobrunn 47"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 9315"$"KL Weyarn 63"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 9473"$"KL Windberg 35"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"MK 20370"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Regensburger Reichstagsakten Fasc. 1"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"(Geheimes Hausarchiv), Handschrift 317"$"Bayerisches Hauptstaatsarchiv (Geheimes Hausarchiv), Handschrift 317"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 8544"$"Spezialkommission in Klostersachen 23"$"BayHStA, Kurbayern Landesdirektion von Bayern in Klostersachen 8544"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 5419"$"Spezialkommission in Klostersachen 78"$"Regierung, Kammer der Finanzen 674"$"BayHStA, Kurbayern Landesdirektion von Bayern in Klostersachen 5419"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Kurbayern Landesdirektion von Bayern in Klostersachen 6403"$"Spezialkommission in Klostersachen 31"$"BayHStA, Kurbayern Landesdirektion von Bayern in Klostersachen 6403"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Fürstentum Obere Pfalz, Regierung - Geistliche Sachen 6382"
"München"$"4127793-4"$"Bayerisches Hauptstaatsarchiv"$"2005486-5"$"Fürstentum Obere Pfalz, Regierung - Geistliche Sachen 6378"
