"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 2 E"$"Universität Göttingen, Diplomatischer Apparat, Codex Apparatus diplomatici 2 E"$"Diplomatischer Apparat, cod. App. Dipl. 2 E"$"cod. App. Dipl. 2 E"$"cod. App. Dipl. 2E"$"App. dipl. 2E"$"2 E"$"2E"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E XIX 23"$"Diplomatischer Apparat, 10 E XIX, No. 23"$"Diplomatischer Apparat, 10 E XIX Nr. 23"$"Diplomatischer Apparat 10 EXIX Nr. 23"$"Diplomatischer Apparat, 10 E Mappe XIX Nr. 23"$"Diplomatischer Apparat Mappe XIX 23"$"10 E XIX 23"$"10E XIX 23"$"App. Dipl. 10 E XIX, 23"
