"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 20"$"Diplomatischer Apparat, 10 E I, No. 20"$"Diplomatischer Apparat, 10 E I Nr. 20"$"Diplomatischer Apparat 10 EI Nr. 20"$"Diplomatischer Apparat, 10 E Mappe I Nr. 20"$"Diplomatischer Apparat Mappe I 20"$"10 E I 20"$"10E I 20"$"App. Dipl. 10 E I, 20"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 21"$"Diplomatischer Apparat, 10 E I, No. 21"$"Diplomatischer Apparat, 10 E I Nr. 21"$"Diplomatischer Apparat 10 EI Nr. 21"$"Diplomatischer Apparat, 10 E Mappe I Nr. 21"$"Diplomatischer Apparat Mappe I 21"$"10 E I 21"$"10E I 21"$"App. Dipl. 10 E I, 21"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 22"$"Diplomatischer Apparat, 10 E I, No. 22"$"Diplomatischer Apparat, 10 E I Nr. 22"$"Diplomatischer Apparat 10 EI Nr. 22"$"Diplomatischer Apparat, 10 E Mappe I Nr. 22"$"Diplomatischer Apparat Mappe I 22"$"10 E I 22"$"10E I 22"$"App. Dipl. 10 E I, 22"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 23"$"Diplomatischer Apparat, 10 E I, No. 23"$"Diplomatischer Apparat, 10 E I Nr. 23"$"Diplomatischer Apparat 10 EI Nr. 23"$"Diplomatischer Apparat, 10 E Mappe I Nr. 23"$"Diplomatischer Apparat Mappe I 23"$"10 E I 23"$"10E I 23"$"App. Dipl. 10 E I, 23"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 24"$"Diplomatischer Apparat, 10 E I, No. 24"$"Diplomatischer Apparat, 10 E I Nr. 24"$"Diplomatischer Apparat 10 EI Nr. 24"$"Diplomatischer Apparat, 10 E Mappe I Nr. 24"$"Diplomatischer Apparat Mappe I 24"$"10 E I 24"$"10E I 24"$"App. Dipl. 10 E I, 24"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 25"$"Diplomatischer Apparat, 10 E I, No. 25"$"Diplomatischer Apparat, 10 E I Nr. 25"$"Diplomatischer Apparat 10 EI Nr. 25"$"Diplomatischer Apparat, 10 E Mappe I Nr. 25"$"Diplomatischer Apparat Mappe I 25"$"10 E I 25"$"10E I 25"$"App. Dipl. 10 E I, 25"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 26"$"Diplomatischer Apparat, 10 E I, No. 26"$"Diplomatischer Apparat, 10 E I Nr. 26"$"Diplomatischer Apparat 10 EI Nr. 26"$"Diplomatischer Apparat, 10 E Mappe I Nr. 26"$"Diplomatischer Apparat Mappe I 26"$"10 E I 26"$"10E I 26"$"App. Dipl. 10 E I, 26"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 27"$"Diplomatischer Apparat, 10 E I, No. 27"$"Diplomatischer Apparat, 10 E I Nr. 27"$"Diplomatischer Apparat 10 EI Nr. 27"$"Diplomatischer Apparat, 10 E Mappe I Nr. 27"$"Diplomatischer Apparat Mappe I 27"$"10 E I 27"$"10E I 27"$"App. Dipl. 10 E I, 27"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 28"$"Diplomatischer Apparat, 10 E I, No. 28"$"Diplomatischer Apparat, 10 E I Nr. 28"$"Diplomatischer Apparat 10 EI Nr. 28"$"Diplomatischer Apparat, 10 E Mappe I Nr. 28"$"Diplomatischer Apparat Mappe I 28"$"10 E I 28"$"10E I 28"$"App. Dipl. 10 E I, 28"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 29"$"Diplomatischer Apparat, 10 E I, No. 29"$"Diplomatischer Apparat, 10 E I Nr. 29"$"Diplomatischer Apparat 10 EI Nr. 29"$"Diplomatischer Apparat, 10 E Mappe I Nr. 29"$"Diplomatischer Apparat Mappe I 29"$"10 E I 29"$"10E I 29"$"App. Dipl. 10 E I, 29"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 2a"$"Diplomatischer Apparat, 10 E I, No. 2a"$"Diplomatischer Apparat, 10 E I Nr. 2a"$"Diplomatischer Apparat 10 EI Nr. 2a"$"Diplomatischer Apparat, 10 E Mappe I Nr. 2a"$"Diplomatischer Apparat Mappe I 2a"$"10 E I 2a"$"10E I 2a"$"App. Dipl. 10 E I, 2a"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 3"$"Diplomatischer Apparat, 10 E I, No. 3"$"Diplomatischer Apparat, 10 E I Nr. 3"$"Diplomatischer Apparat 10 EI Nr. 3"$"Diplomatischer Apparat, 10 E Mappe I Nr. 3"$"Diplomatischer Apparat Mappe I 3"$"10 E I 3"$"10E I 3"$"App. Dipl. 10 E I, 3"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 4"$"Diplomatischer Apparat, 10 E I, No. 4"$"Diplomatischer Apparat, 10 E I Nr. 4"$"Diplomatischer Apparat 10 EI Nr. 4"$"Diplomatischer Apparat, 10 E Mappe I Nr. 4"$"Diplomatischer Apparat Mappe I 4"$"10 E I 4"$"10E I 4"$"App. Dipl. 10 E I, 4"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 5"$"Diplomatischer Apparat, 10 E I, No. 5"$"Diplomatischer Apparat, 10 E I Nr. 5"$"Diplomatischer Apparat 10 EI Nr. 5"$"Diplomatischer Apparat, 10 E Mappe I Nr. 5"$"Diplomatischer Apparat Mappe I 5"$"10 E I 5"$"10E I 5"$"App. Dipl. 10 E I, 5"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 6"$"Diplomatischer Apparat, 10 E I, No. 6"$"Diplomatischer Apparat, 10 E I Nr. 6"$"Diplomatischer Apparat 10 EI Nr. 6"$"Diplomatischer Apparat, 10 E Mappe I Nr. 6"$"Diplomatischer Apparat Mappe I 6"$"10 E I 6"$"10E I 6"$"App. Dipl. 10 E I, 6"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 7"$"Diplomatischer Apparat, 10 E I, No. 7"$"Diplomatischer Apparat, 10 E I Nr. 7"$"Diplomatischer Apparat 10 EI Nr. 7"$"Diplomatischer Apparat, 10 E Mappe I Nr. 7"$"Diplomatischer Apparat Mappe I 7"$"10 E I 7"$"10E I 7"$"App. Dipl. 10 E I, 7"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 8"$"Diplomatischer Apparat, 10 E I, No. 8"$"Diplomatischer Apparat, 10 E I Nr. 8"$"Diplomatischer Apparat 10 EI Nr. 8"$"Diplomatischer Apparat, 10 E Mappe I Nr. 8"$"Diplomatischer Apparat Mappe I 8"$"10 E I 8"$"10E I 8"$"App. Dipl. 10 E I, 8"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E I 9"$"Diplomatischer Apparat, 10 E I, No. 9"$"Diplomatischer Apparat, 10 E I Nr. 9"$"Diplomatischer Apparat 10 EI Nr. 9"$"Diplomatischer Apparat, 10 E Mappe I Nr. 9"$"Diplomatischer Apparat Mappe I 9"$"10 E I 9"$"10E I 9"$"App. Dipl. 10 E I, 9"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 1"$"Diplomatischer Apparat, 10 E II, No. 1"$"Diplomatischer Apparat, 10 E II Nr. 1"$"Diplomatischer Apparat 10 EII Nr. 1"$"Diplomatischer Apparat, 10 E Mappe II Nr. 1"$"Diplomatischer Apparat Mappe II 1"$"10 E II 1"$"10E II 1"$"App. Dipl. 10 E II, 1"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 10"$"Diplomatischer Apparat, 10 E II, No. 10"$"Diplomatischer Apparat, 10 E II Nr. 10"$"Diplomatischer Apparat 10 EII Nr. 10"$"Diplomatischer Apparat, 10 E Mappe II Nr. 10"$"Diplomatischer Apparat Mappe II 10"$"10 E II 10"$"10E II 10"$"App. Dipl. 10 E II, 10"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 11"$"Diplomatischer Apparat, 10 E II, No. 11"$"Diplomatischer Apparat, 10 E II Nr. 11"$"Diplomatischer Apparat 10 EII Nr. 11"$"Diplomatischer Apparat, 10 E Mappe II Nr. 11"$"Diplomatischer Apparat Mappe II 11"$"10 E II 11"$"10E II 11"$"App. Dipl. 10 E II, 11"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 12"$"Diplomatischer Apparat, 10 E II, No. 12"$"Diplomatischer Apparat, 10 E II Nr. 12"$"Diplomatischer Apparat 10 EII Nr. 12"$"Diplomatischer Apparat, 10 E Mappe II Nr. 12"$"Diplomatischer Apparat Mappe II 12"$"10 E II 12"$"10E II 12"$"App. Dipl. 10 E II, 12"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 13"$"Diplomatischer Apparat, 10 E II, No. 13"$"Diplomatischer Apparat, 10 E II Nr. 13"$"Diplomatischer Apparat 10 EII Nr. 13"$"Diplomatischer Apparat, 10 E Mappe II Nr. 13"$"Diplomatischer Apparat Mappe II 13"$"10 E II 13"$"10E II 13"$"App. Dipl. 10 E II, 13"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 14"$"Diplomatischer Apparat, 10 E II, No. 14"$"Diplomatischer Apparat, 10 E II Nr. 14"$"Diplomatischer Apparat 10 EII Nr. 14"$"Diplomatischer Apparat, 10 E Mappe II Nr. 14"$"Diplomatischer Apparat Mappe II 14"$"10 E II 14"$"10E II 14"$"App. Dipl. 10 E II, 14"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 15"$"Diplomatischer Apparat, 10 E II, No. 15"$"Diplomatischer Apparat, 10 E II Nr. 15"$"Diplomatischer Apparat 10 EII Nr. 15"$"Diplomatischer Apparat, 10 E Mappe II Nr. 15"$"Diplomatischer Apparat Mappe II 15"$"10 E II 15"$"10E II 15"$"App. Dipl. 10 E II, 15"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 16"$"Diplomatischer Apparat, 10 E II, No. 16"$"Diplomatischer Apparat, 10 E II Nr. 16"$"Diplomatischer Apparat 10 EII Nr. 16"$"Diplomatischer Apparat, 10 E Mappe II Nr. 16"$"Diplomatischer Apparat Mappe II 16"$"10 E II 16"$"10E II 16"$"App. Dipl. 10 E II, 16"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 2"$"Diplomatischer Apparat, 10 E II, No. 2"$"Diplomatischer Apparat, 10 E II Nr. 2"$"Diplomatischer Apparat 10 EII Nr. 2"$"Diplomatischer Apparat, 10 E Mappe II Nr. 2"$"Diplomatischer Apparat Mappe II 2"$"10 E II 2"$"10E II 2"$"App. Dipl. 10 E II, 2"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 3"$"Diplomatischer Apparat, 10 E II, No. 3"$"Diplomatischer Apparat, 10 E II Nr. 3"$"Diplomatischer Apparat 10 EII Nr. 3"$"Diplomatischer Apparat, 10 E Mappe II Nr. 3"$"Diplomatischer Apparat Mappe II 3"$"10 E II 3"$"10E II 3"$"App. Dipl. 10 E II, 3"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 4"$"Diplomatischer Apparat, 10 E II, No. 4"$"Diplomatischer Apparat, 10 E II Nr. 4"$"Diplomatischer Apparat 10 EII Nr. 4"$"Diplomatischer Apparat, 10 E Mappe II Nr. 4"$"Diplomatischer Apparat Mappe II 4"$"10 E II 4"$"10E II 4"$"App. Dipl. 10 E II, 4"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 5"$"Diplomatischer Apparat, 10 E II, No. 5"$"Diplomatischer Apparat, 10 E II Nr. 5"$"Diplomatischer Apparat 10 EII Nr. 5"$"Diplomatischer Apparat, 10 E Mappe II Nr. 5"$"Diplomatischer Apparat Mappe II 5"$"10 E II 5"$"10E II 5"$"App. Dipl. 10 E II, 5"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 6"$"Diplomatischer Apparat, 10 E II, No. 6"$"Diplomatischer Apparat, 10 E II Nr. 6"$"Diplomatischer Apparat 10 EII Nr. 6"$"Diplomatischer Apparat, 10 E Mappe II Nr. 6"$"Diplomatischer Apparat Mappe II 6"$"10 E II 6"$"10E II 6"$"App. Dipl. 10 E II, 6"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 7"$"Diplomatischer Apparat, 10 E II, No. 7"$"Diplomatischer Apparat, 10 E II Nr. 7"$"Diplomatischer Apparat 10 EII Nr. 7"$"Diplomatischer Apparat, 10 E Mappe II Nr. 7"$"Diplomatischer Apparat Mappe II 7"$"10 E II 7"$"10E II 7"$"App. Dipl. 10 E II, 7"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 8"$"Diplomatischer Apparat, 10 E II, No. 8"$"Diplomatischer Apparat, 10 E II Nr. 8"$"Diplomatischer Apparat 10 EII Nr. 8"$"Diplomatischer Apparat, 10 E Mappe II Nr. 8"$"Diplomatischer Apparat Mappe II 8"$"10 E II 8"$"10E II 8"$"App. Dipl. 10 E II, 8"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E II 9"$"Diplomatischer Apparat, 10 E II, No. 9"$"Diplomatischer Apparat, 10 E II Nr. 9"$"Diplomatischer Apparat 10 EII Nr. 9"$"Diplomatischer Apparat, 10 E Mappe II Nr. 9"$"Diplomatischer Apparat Mappe II 9"$"10 E II 9"$"10E II 9"$"App. Dipl. 10 E II, 9"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E III 1"$"Diplomatischer Apparat, 10 E III, No. 1"$"Diplomatischer Apparat, 10 E III Nr. 1"$"Diplomatischer Apparat 10 EIII Nr. 1"$"Diplomatischer Apparat, 10 E Mappe III Nr. 1"$"Diplomatischer Apparat Mappe III 1"$"10 E III 1"$"10E III 1"$"App. Dipl. 10 E III, 1"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E III 10"$"Diplomatischer Apparat, 10 E III, No. 10"$"Diplomatischer Apparat, 10 E III Nr. 10"$"Diplomatischer Apparat 10 EIII Nr. 10"$"Diplomatischer Apparat, 10 E Mappe III Nr. 10"$"Diplomatischer Apparat Mappe III 10"$"10 E III 10"$"10E III 10"$"App. Dipl. 10 E III, 10"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E III 11"$"Diplomatischer Apparat, 10 E III, No. 11"$"Diplomatischer Apparat, 10 E III Nr. 11"$"Diplomatischer Apparat 10 EIII Nr. 11"$"Diplomatischer Apparat, 10 E Mappe III Nr. 11"$"Diplomatischer Apparat Mappe III 11"$"10 E III 11"$"10E III 11"$"App. Dipl. 10 E III, 11"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E III 12"$"Diplomatischer Apparat, 10 E III, No. 12"$"Diplomatischer Apparat, 10 E III Nr. 12"$"Diplomatischer Apparat 10 EIII Nr. 12"$"Diplomatischer Apparat, 10 E Mappe III Nr. 12"$"Diplomatischer Apparat Mappe III 12"$"10 E III 12"$"10E III 12"$"App. Dipl. 10 E III, 12"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E III 13"$"Diplomatischer Apparat, 10 E III, No. 13"$"Diplomatischer Apparat, 10 E III Nr. 13"$"Diplomatischer Apparat 10 EIII Nr. 13"$"Diplomatischer Apparat, 10 E Mappe III Nr. 13"$"Diplomatischer Apparat Mappe III 13"$"10 E III 13"$"10E III 13"$"App. Dipl. 10 E III, 13"
"Göttingen"$"4021477-1"$"Georg-August-Universität Göttingen. Diplomatischer Apparat"$"110879159X"$"App. dipl. 10 E III 14"$"Diplomatischer Apparat, 10 E III, No. 14"$"Diplomatischer Apparat, 10 E III Nr. 14"$"Diplomatischer Apparat 10 EIII Nr. 14"$"Diplomatischer Apparat, 10 E Mappe III Nr. 14"$"Diplomatischer Apparat Mappe III 14"$"10 E III 14"$"10E III 14"$"App. Dipl. 10 E III, 14"
