"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"brem.a.1154-XVI"$"brem.a.1154"$"Brem. a. 1154"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0128"$"msa 128"$"ms.a 0128"$"Ms. a 0128"$"ms. a. 128"$"ms. a 128"$"Ms.a.128"$"Ms. a. 128"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0129"$"msa 129"$"ms.a 0129"$"Ms. a 0129"$"ms. a. 129"$"ms. a 129"$"Ms.a.129"$"Ms. a. 129"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0130"$"msa 130"$"ms.a 0130"$"Ms. a 0130"$"ms. a. 130"$"ms. a 130"$"Ms.a.130"$"Ms. a. 130"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0131"$"msa 131"$"ms.a 0131"$"Ms. a 0131"$"ms. a. 131"$"ms. a 131"$"Ms.a.131"$"Ms. a. 131"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0132"$"msa 132"$"ms.a 0132"$"Ms. a 0132"$"ms. a. 132"$"ms. a 132"$"Ms.a.132"$"Ms. a. 132"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0133"$"msa 133"$"ms.a 0133"$"Ms. a 0133"$"ms. a. 133"$"ms. a 133"$"Ms.a.133"$"Ms. a. 133"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0134"$"msa 134"$"ms.a 0134"$"Ms. a 0134"$"ms. a. 134"$"ms. a 134"$"Ms.a.134"$"Ms. a. 134"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0135"$"msa 135"$"ms.a 0135"$"Ms. a 0135"$"ms. a. 135"$"ms. a 135"$"Ms.a.135"$"Ms. a. 135"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0136"$"msa 136"$"ms.a 0136"$"Ms. a 0136"$"ms. a. 136"$"ms. a 136"$"Ms.a.136"$"Ms. a. 136"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0137"$"msa 137"$"ms.a 0137"$"Ms. a 0137"$"ms. a. 137"$"ms. a 137"$"Ms.a.137"$"Ms. a. 137"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0138"$"msa 138"$"ms.a 0138"$"Ms. a 0138"$"ms. a. 138"$"ms. a 138"$"Ms.a.138"$"Ms. a. 138"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0139"$"msa 139"$"ms.a 0139"$"Ms. a 0139"$"ms. a. 139"$"ms. a 139"$"Ms.a.139"$"Ms. a. 139"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0140"$"msa 140"$"ms.a 0140"$"Ms. a 0140"$"ms. a. 140"$"ms. a 140"$"Ms.a.140"$"Ms. a. 140"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0141"$"msa 141"$"ms.a 0141"$"Ms. a 0141"$"ms. a. 141"$"ms. a 141"$"Ms.a.141"$"Ms. a. 141"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0142"$"msa 142"$"ms.a 0142"$"Ms. a 0142"$"ms. a. 142"$"ms. a 142"$"Ms.a.142"$"Ms. a. 142"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0143"$"msa 143"$"ms.a 0143"$"Ms. a 0143"$"ms. a. 143"$"ms. a 143"$"Ms.a.143"$"Ms. a. 143"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0144"$"msa 144"$"ms.a 0144"$"Ms. a 0144"$"ms. a. 144"$"ms. a 144"$"Ms.a.144"$"Ms. a. 144"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0145"$"msa 145"$"ms.a 0145"$"Ms. a 0145"$"ms. a. 145"$"ms. a 145"$"Ms.a.145"$"Ms. a. 145"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0146"$"msa 146"$"ms.a 0146"$"Ms. a 0146"$"ms. a. 146"$"ms. a 146"$"Ms.a.146"$"Ms. a. 146"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0147"$"msa 147"$"ms.a 0147"$"Ms. a 0147"$"ms. a. 147"$"ms. a 147"$"Ms.a.147"$"Ms. a. 147"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0148"$"msa 148"$"ms.a 0148"$"Ms. a 0148"$"ms. a. 148"$"ms. a 148"$"Ms.a.148"$"Ms. a. 148"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0149"$"msa 149"$"ms.a 0149"$"Ms. a 0149"$"ms. a. 149"$"ms. a 149"$"Ms.a.149"$"Ms. a. 149"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0150"$"msa 150"$"ms.a 0150"$"Ms. a 0150"$"ms. a. 150"$"ms. a 150"$"Ms.a.150"$"Ms. a. 150"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0151"$"msa 151"$"ms.a 0151"$"Ms. a 0151"$"ms. a. 151"$"ms. a 151"$"Ms.a.151"$"Ms. a. 151"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0152"$"msa 152"$"ms.a 0152"$"Ms. a 0152"$"ms. a. 152"$"ms. a 152"$"Ms.a.152"$"Ms. a. 152"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0153"$"msa 153"$"ms.a 0153"$"Ms. a 0153"$"ms. a. 153"$"ms. a 153"$"Ms.a.153"$"Ms. a. 153"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0154"$"msa 154"$"ms.a 0154"$"Ms. a 0154"$"ms. a. 154"$"ms. a 154"$"Ms.a.154"$"Ms. a. 154"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0155"$"msa 155"$"ms.a 0155"$"Ms. a 0155"$"ms. a. 155"$"ms. a 155"$"Ms.a.155"$"Ms. a. 155"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0156"$"msa 156"$"ms.a 0156"$"Ms. a 0156"$"ms. a. 156"$"ms. a 156"$"Ms.a.156"$"Ms. a. 156"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0157"$"msa 157"$"ms.a 0157"$"Ms. a 0157"$"ms. a. 157"$"ms. a 157"$"Ms.a.157"$"Ms. a. 157"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0158"$"msa 158"$"ms.a 0158"$"Ms. a 0158"$"ms. a. 158"$"ms. a 158"$"Ms.a.158"$"Ms. a. 158"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0159"$"msa 159"$"ms.a 0159"$"Ms. a 0159"$"ms. a. 159"$"ms. a 159"$"Ms.a.159"$"Ms. a. 159"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0160"$"msa 160"$"ms.a 0160"$"Ms. a 0160"$"ms. a. 160"$"ms. a 160"$"Ms.a.160"$"Ms. a. 160"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0161"$"msa 161"$"ms.a 0161"$"Ms. a 0161"$"ms. a. 161"$"ms. a 161"$"Ms.a.161"$"Ms. a. 161"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0162"$"msa 162"$"ms.a 0162"$"Ms. a 0162"$"ms. a. 162"$"ms. a 162"$"Ms.a.162"$"Ms. a. 162"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0163"$"msa 163"$"ms.a 0163"$"Ms. a 0163"$"ms. a. 163"$"ms. a 163"$"Ms.a.163"$"Ms. a. 163"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0164"$"msa 164"$"ms.a 0164"$"Ms. a 0164"$"ms. a. 164"$"ms. a 164"$"Ms.a.164"$"Ms. a. 164"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0165"$"msa 165"$"ms.a 0165"$"Ms. a 0165"$"ms. a. 165"$"ms. a 165"$"Ms.a.165"$"Ms. a. 165"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0166"$"msa 166"$"ms.a 0166"$"Ms. a 0166"$"ms. a. 166"$"ms. a 166"$"Ms.a.166"$"Ms. a. 166"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0167"$"msa 167"$"ms.a 0167"$"Ms. a 0167"$"ms. a. 167"$"ms. a 167"$"Ms.a.167"$"Ms. a. 167"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0168"$"msa 168"$"ms.a 0168"$"Ms. a 0168"$"ms. a. 168"$"ms. a 168"$"Ms.a.168"$"Ms. a. 168"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0169"$"msa 169"$"ms.a 0169"$"Ms. a 0169"$"ms. a. 169"$"ms. a 169"$"Ms.a.169"$"Ms. a. 169"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0170"$"msa 170"$"ms.a 0170"$"Ms. a 0170"$"ms. a. 170"$"ms. a 170"$"Ms.a.170"$"Ms. a. 170"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0171"$"msa 171"$"ms.a 0171"$"Ms. a 0171"$"ms. a. 171"$"ms. a 171"$"Ms.a.171"$"Ms. a. 171"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0171-S/01"$"msa 0171"$"msa 171"$"ms.a 0171"$"Ms. a 0171"$"ms. a. 171"$"ms. a 171"$"Ms.a.171"$"Ms. a. 171"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0171-S/02"$"Ms.a.171a"$"Ms.a.171 a"$"Ms.a. 171a"$"Ms. a. 171a"$"Ms. a 171a"$"Ms. a 0171a"$"Ms.a.171"$"Ms. a. 171"$"msa 171"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0171-S/03"$"msa 0171"$"msa 171"$"ms.a 0171"$"Ms. a 0171"$"ms. a. 171"$"ms. a 171"$"Ms.a.171"$"Ms. a. 171"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0172"$"msa 172"$"ms.a 0172"$"Ms. a 0172"$"ms. a. 172"$"ms. a 172"$"Ms.a.172"$"Ms. a. 172"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0173, Nr. 1"$"msa 0173 Nr. 1"$"msa 0173"$"msa 173"$"ms.a 0173"$"Ms. a 0173"$"ms. a. 173"$"ms. a 173"$"Ms.a.173"$"Ms. a. 173"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0173, Nr. 2"$"msa 0173 Nr. 2"$"msa 0173"$"msa 173"$"ms.a 0173"$"Ms. a 0173"$"ms. a. 173"$"ms. a 173"$"Ms.a.173"$"Ms. a. 173"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0174"$"msa 174"$"ms.a 0174"$"Ms. a 0174"$"ms. a. 174"$"ms. a 174"$"Ms.a.174"$"Ms. a. 174"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0177"$"msa 177"$"ms.a 0177"$"Ms. a 0177"$"ms. a. 177"$"ms. a 177"$"Ms.a.177"$"Ms. a. 177"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0181"$"msa 181"$"ms.a 0181"$"Ms. a 0181"$"ms. a. 181"$"ms. a 181"$"Ms.a.181"$"Ms. a. 181"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0182"$"msa 182"$"ms.a 0182"$"Ms. a 0182"$"ms. a. 182"$"ms. a 182"$"Ms.a.182"$"Ms. a. 182"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0183"$"msa 183"$"ms.a 0183"$"Ms. a 0183"$"ms. a. 183"$"ms. a 183"$"Ms.a.183"$"Ms. a. 183"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0184"$"msa 184"$"ms.a 0184"$"Ms. a 0184"$"ms. a. 184"$"ms. a 184"$"Ms.a.184"$"Ms. a. 184"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0185"$"msa 185"$"ms.a 0185"$"Ms. a 0185"$"ms. a. 185"$"ms. a 185"$"Ms.a.185"$"Ms. a. 185"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0186"$"msa 186"$"ms.a 0186"$"Ms. a 0186"$"ms. a. 186"$"ms. a 186"$"Ms.a.186"$"Ms. a. 186"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0187"$"msa 187"$"ms.a 0187"$"Ms. a 0187"$"ms. a. 187"$"ms. a 187"$"Ms.a.187"$"Ms. a. 187"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0188"$"msa 188"$"ms.a 0188"$"Ms. a 0188"$"ms. a. 188"$"ms. a 188"$"Ms.a.188"$"Ms. a. 188"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0189"$"msa 189"$"ms.a 0189"$"Ms. a 0189"$"ms. a. 189"$"ms. a 189"$"Ms.a.189"$"Ms. a. 189"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0190"$"msa 190"$"ms.a 0190"$"Ms. a 0190"$"ms. a. 190"$"ms. a 190"$"Ms.a.190"$"Ms. a. 190"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0191-01"$"Ms.a.191"$"msa 191"$"ms.a 0191"$"Ms. a 0191"$"ms. a. 191"$"ms. a 191"$"Ms. a. 191"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0191-02"$"Ms.a.191"$"msa 191"$"ms.a 0191"$"Ms. a 0191"$"ms. a. 191"$"ms. a 191"$"Ms. a. 191"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0192"$"msa 192"$"ms.a 0192"$"Ms. a 0192"$"ms. a. 192"$"ms. a 192"$"Ms.a.192"$"Ms. a. 192"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0193"$"msa 193"$"ms.a 0193"$"Ms. a 0193"$"ms. a. 193"$"ms. a 193"$"Ms.a.193"$"Ms. a. 193"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0194"$"msa 194"$"ms.a 0194"$"Ms. a 0194"$"ms. a. 194"$"ms. a 194"$"Ms.a.194"$"Ms. a. 194"$"XIII.2.b.137"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0195"$"msa 195"$"ms.a 0195"$"Ms. a 0195"$"ms. a. 195"$"ms. a 195"$"Ms.a.195"$"Ms. a. 195"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0196"$"msa 196"$"ms.a 0196"$"Ms. a 0196"$"ms. a. 196"$"ms. a 196"$"Ms.a.196"$"Ms. a. 196"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0197"$"msa 197"$"ms.a 0197"$"Ms. a 0197"$"ms. a. 197"$"ms. a 197"$"Ms.a.197"$"Ms. a. 197"$"VII.10.a.32"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0198"$"msa 198"$"ms.a 0198"$"Ms. a 0198"$"ms. a. 198"$"ms. a 198"$"Ms.a.198"$"Ms. a. 198"$"VII.10.a.27"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0199"$"msa 199"$"ms.a 0199"$"Ms. a 0199"$"ms. a. 199"$"ms. a 199"$"Ms.a.199"$"Ms. a. 199"$"VII.10.a.31"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0200"$"msa 200"$"ms.a 0200"$"Ms. a 0200"$"ms. a. 200"$"ms. a 200"$"Ms.a.200"$"Ms. a. 200"$"VII.10.a.28"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0201"$"msa 201"$"ms.a 0201"$"Ms. a 0201"$"ms. a. 201"$"ms. a 201"$"Ms.a.201"$"Ms. a. 201"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0203"$"msa 203"$"ms.a 0203"$"Ms. a 0203"$"ms. a. 203"$"ms. a 203"$"Ms.a.203"$"Ms. a. 203"$"VII.5.a.23"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0204"$"msa 204"$"ms.a 0204"$"Ms. a 0204"$"ms. a. 204"$"ms. a 204"$"Ms.a.204"$"Ms. a. 204"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0205"$"msa 205"$"ms.a 0205"$"Ms. a 0205"$"ms. a. 205"$"ms. a 205"$"Ms.a.205"$"Ms. a. 205"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0206"$"msa 206"$"ms.a 0206"$"Ms. a 0206"$"ms. a. 206"$"ms. a 206"$"Ms.a.206"$"Ms. a. 206"$"VIII.a.13"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0207"$"msa 207"$"ms.a 0207"$"Ms. a 0207"$"ms. a. 207"$"ms. a 207"$"Ms.a.207"$"Ms. a. 207"$"VII.10.c.42"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0208"$"msa 208"$"ms.a 0208"$"Ms. a 0208"$"ms. a. 208"$"ms. a 208"$"Ms.a.208"$"Ms. a. 208"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0209"$"msa 209"$"ms.a 0209"$"Ms. a 0209"$"ms. a. 209"$"ms. a 209"$"Ms.a.209"$"Ms. a. 209"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0210-01"$"Ms.a.210"$"msa 210"$"ms.a 0210"$"Ms. a 0210"$"ms. a. 210"$"ms. a 210"$"Ms. a. 210"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0210-02"$"Ms.a.210"$"msa 210"$"ms.a 0210"$"Ms. a 0210"$"ms. a. 210"$"ms. a 210"$"Ms. a. 210"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0211"$"msa 211"$"ms.a 0211"$"Ms. a 0211"$"ms. a. 211"$"ms. a 211"$"Ms.a.211"$"Ms. a. 211"$"VII.5.a.56"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0212"$"msa 212"$"ms.a 0212"$"Ms. a 0212"$"ms. a. 212"$"ms. a 212"$"Ms.a.212"$"Ms. a. 212"$"VII.5.a.57"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0213"$"msa 213"$"ms.a 0213"$"Ms. a 0213"$"ms. a. 213"$"ms. a 213"$"Ms.a.213"$"Ms. a. 213"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0214"$"msa 214"$"ms.a 0214"$"Ms. a 0214"$"ms. a. 214"$"ms. a 214"$"Ms.a.214"$"Ms. a. 214"$"msa a 214"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0215"$"msa 215"$"ms.a 0215"$"Ms. a 0215"$"ms. a. 215"$"ms. a 215"$"Ms.a.215"$"Ms. a. 215"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0216"$"msa 216"$"ms.a 0216"$"Ms. a 0216"$"ms. a. 216"$"ms. a 216"$"Ms.a.216"$"Ms. a. 216"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0218"$"msa 218"$"ms.a 0218"$"Ms. a 0218"$"ms. a. 218"$"ms. a 218"$"Ms.a.218"$"Ms. a. 218"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0219"$"msa 219"$"ms.a 0219"$"Ms. a 0219"$"ms. a. 219"$"ms. a 219"$"Ms.a.219"$"Ms. a. 219"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0220"$"msa 220"$"ms.a 0220"$"Ms. a 0220"$"ms. a. 220"$"ms. a 220"$"Ms.a.220"$"Ms. a. 220"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0221"$"msa 221"$"ms.a 0221"$"Ms. a 0221"$"ms. a. 221"$"ms. a 221"$"Ms.a.221"$"Ms. a. 221"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0222-01"$"Ms.a.222, Nr. 1"$"Ms.a.222"$"msa 222"$"ms.a 0222"$"Ms. a 0222"$"ms. a. 222"$"ms. a 222"$"Ms. a. 222"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0222-02"$"Ms.a.222, Nr. 2"$"Ms.a.222"$"msa 222"$"ms.a 0222"$"Ms. a 0222"$"ms. a. 222"$"ms. a 222"$"Ms. a. 222"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0223-01"$"Ms.a.223, Nr. 1"$"Ms.a.223"$"msa 223"$"ms.a 0223"$"Ms. a 0223"$"ms. a. 223"$"ms. a 223"$"Ms. a. 223"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0223-02"$"Ms.a.223, Nr. 2"$"Ms.a.223"$"msa 223"$"ms.a 0223"$"Ms. a 0223"$"ms. a. 223"$"ms. a 223"$"Ms. a. 223"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0223-03"$"Ms.a.223, Nr. 3"$"Ms.a.223"$"msa 223"$"ms.a 0223"$"Ms. a 0223"$"ms. a. 223"$"ms. a 223"$"Ms. a. 223"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0224"$"msa 224"$"ms.a 0224"$"Ms. a 0224"$"ms. a. 224"$"ms. a 224"$"Ms.a.224"$"Ms. a. 224"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0226"$"msa 226"$"ms.a 0226"$"Ms. a 0226"$"ms. a. 226"$"ms. a 226"$"Ms.a.226"$"Ms. a. 226"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0227"$"msa 227"$"ms.a 0227"$"Ms. a 0227"$"ms. a. 227"$"ms. a 227"$"Ms.a.227"$"Ms. a. 227"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0228"$"msa 228"$"ms.a 0228"$"Ms. a 0228"$"ms. a. 228"$"ms. a 228"$"Ms.a.228"$"Ms. a. 228"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0229"$"msa 229"$"ms.a 0229"$"Ms. a 0229"$"ms. a. 229"$"ms. a 229"$"Ms.a.229"$"Ms. a. 229"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0230"$"msa 230"$"ms.a 0230"$"Ms. a 0230"$"ms. a. 230"$"ms. a 230"$"Ms.a.230"$"Ms. a. 230"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0231"$"msa 231"$"ms.a 0231"$"Ms. a 0231"$"ms. a. 231"$"ms. a 231"$"Ms.a.231"$"Ms. a. 231"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0232"$"msa 232"$"ms.a 0232"$"Ms. a 0232"$"ms. a. 232"$"ms. a 232"$"Ms.a.232"$"Ms. a. 232"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0233"$"msa 233"$"ms.a 0233"$"Ms. a 0233"$"ms. a. 233"$"ms. a 233"$"Ms.a.233"$"Ms. a. 233"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0235"$"msa 235"$"ms.a 0235"$"Ms. a 0235"$"ms. a. 235"$"ms. a 235"$"Ms.a.235"$"Ms. a. 235"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0236-01"$"Ms.a.236"$"msa 236"$"ms.a 0236"$"Ms. a 0236"$"ms. a. 236"$"ms. a 236"$"Ms. a. 236"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0236-02"$"Ms.a.236"$"msa 236"$"ms.a 0236"$"Ms. a 0236"$"ms. a. 236"$"ms. a 236"$"Ms. a. 236"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0237"$"msa 237"$"ms.a 0237"$"Ms. a 0237"$"ms. a. 237"$"ms. a 237"$"Ms.a.237"$"Ms. a. 237"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0238"$"msa 238"$"ms.a 0238"$"Ms. a 0238"$"ms. a. 238"$"ms. a 238"$"Ms.a.238"$"Ms. a. 238"
"Bremen"$"4008135-7"$"Staats- und Universitätsbibliothek Bremen"$"130088-X"$"msa 0239"$"msa 239"$"ms.a 0239"$"Ms. a 0239"$"ms. a. 239"$"ms. a 239"$"Ms.a.239"$"Ms. a. 239"
