"1"$"Ms 72"$"https://gutenberg-capture.ub.uni-mainz.de/i3f/v20/36268/manifest"$"https://nbn-resolving.org/urn:nbn:de:hebis:77-vcol-1637"$"https://gutenberg-capture.ub.uni-mainz.de/i3f/v20/822466/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2015"$"2015"$"Universitätsbibliothek Mainz"$"https://d-nb.info/gnd/36198-7"$"Mainz"$"https://d-nb.info/gnd/4037124-4"$"Universitätsbibliothek Mainz"$"https://d-nb.info/gnd/36198-7"$"Mainz"$"https://d-nb.info/gnd/4037124-4"
"2"$"4° Ms 0033"$"https://gutenberg-capture.ub.uni-mainz.de/i3f/v20/37933/manifest"$"https://nbn-resolving.org/urn:nbn:de:hebis:77-vcol-1614"$"https://gutenberg-capture.ub.uni-mainz.de/i3f/v20/823022/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2015"$"2015"$"Universitätsbibliothek Mainz"$"https://d-nb.info/gnd/36198-7"$"Mainz"$"https://d-nb.info/gnd/4037124-4"$"Universitätsbibliothek Mainz"$"https://d-nb.info/gnd/36198-7"$"Mainz"$"https://d-nb.info/gnd/4037124-4"
"3"$"Ms 11"$"https://gutenberg-capture.ub.uni-mainz.de/i3f/v20/36224/manifest"$"https://nbn-resolving.org/urn:nbn:de:hebis:77-vcol-1626"$"https://gutenberg-capture.ub.uni-mainz.de/i3f/v20/819494/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2015"$"2015"$"Universitätsbibliothek Mainz"$"https://d-nb.info/gnd/36198-7"$"Mainz"$"https://d-nb.info/gnd/4037124-4"$"Universitätsbibliothek Mainz"$"https://d-nb.info/gnd/36198-7"$"Mainz"$"https://d-nb.info/gnd/4037124-4"
