"Leipzig"$"4035206-7"$"Sächsisches Staatsarchiv (Leipzig)"$"2120744-6"$"Pegau, Nr. 2901, Umschlag"$"Pegau, Nr. 2901"$"Nr. 2901"$"Stadt Pegau, Nr. 2901 und 2866"$"Pegau, Nr. 2901 und 2866"
"Leipzig"$"4035206-7"$"Sächsisches Staatsarchiv (Leipzig)"$"2120744-6"$"Pegau, Nr. 2866, Umschlag"$"Pegau, Nr. 2866"$"Nr. 2866"$"Stadt Pegau, Nr. 2901 und 2866"$"Pegau, Nr. 2901 und 2866"
