"21"$"Cod 94"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/8044507/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-465034"$"http://sammlungen.ulb.uni-muenster.de/download/webcache/1000/8044509"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2024"$"2024"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"22"$"Cod 95"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/7831158/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-457460"$"http://sammlungen.ulb.uni-muenster.de/download/webcache/1000/7831160"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2024"$"2024"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"23"$"Cod 97"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/7838833/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-457767"$"http://sammlungen.ulb.uni-muenster.de/download/webcache/1000/7838843"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2024"$"2024"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"24"$"Cod 99"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6772287/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-413264"$"http://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6772289"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2021"$"2021"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"25"$"Cod 100"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6851706/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-415513"$"http://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6851716"$"komplett"$"Reproduktion"$"bitonal"$"Einzelseite"$"2021"$"2021"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"26"$"Ms N.R. 1"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6705929/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-412480"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6705936"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2020"$"2020"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"27"$"Ms N.R. 2"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6705285/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-412455"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6705295"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2020"$"2020"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"28"$"Ms N.R. 5"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6705496/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-412460"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6705508"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2020"$"2020"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"29"$"Ms N.R. 6"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6918052/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-418797"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6918059"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2022"$"2022"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"30"$"Ms N.R. 7"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6918395/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-418811"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6918402"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2021"$"2021"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
