"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 13a"$"ki-ub-bord-13a"$"ki_ub_bord-013a"$"Bord. 13a"$"Cod. Bord. 13a"$"Ms. Bord. 13a"$"Cod. Ms. Bord. 13a"$"Cod. M.S. Bord. 13a"$"Cod. ms. Bord. 13A"$"Cod. ms. Bord. 13 a"$"Cod. ms. Bord. 13, a"$"Cod. ms. Bord. 013a"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 13b"$"ki-ub-bord-13b"$"ki_ub_bord-013b"$"Bord. 13b"$"Cod. Bord. 13b"$"Ms. Bord. 13b"$"Cod. Ms. Bord. 13b"$"Cod. M.S. Bord. 13b"$"Cod. ms. Bord. 13B"$"Cod. ms. Bord. 13 b"$"Cod. ms. Bord. 13, b"$"Cod. ms. Bord. 013b"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 13c"$"ki-ub-bord-13c"$"ki_ub_bord-013c"$"Bord. 13c"$"Cod. Bord. 13c"$"Ms. Bord. 13c"$"Cod. Ms. Bord. 13c"$"Cod. M.S. Bord. 13c"$"Cod. ms. Bord. 13C"$"Cod. ms. Bord. 13 c"$"Cod. ms. Bord. 13, c"$"Cod. ms. Bord. 013c"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 13d"$"ki-ub-bord-13d"$"ki_ub_bord-013d"$"Bord. 13d"$"Cod. Bord. 13d"$"Ms. Bord. 13d"$"Cod. Ms. Bord. 13d"$"Cod. M.S. Bord. 13d"$"Cod. ms. Bord. 13D"$"Cod. ms. Bord. 13 d"$"Cod. ms. Bord. 13, d"$"Cod. ms. Bord. 013d"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 14"$"ki-ub-bord-14"$"ki_ub_bord-014"$"Bord. 14"$"Cod. Bord. 14"$"Ms. Bord. 14"$"Cod. Ms. Bord. 14"$"Cod. M.S. Bord. 14"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 15a"$"ki-ub-bord-15a"$"ki_ub_bord-015a"$"Bord. 15a"$"Cod. Bord. 15a"$"Ms. Bord. 15a"$"Cod. Ms. Bord. 15a"$"Cod. M.S. Bord. 15a"$"Cod. ms. Bord. 15A"$"Cod. ms. Bord. 15 a"$"Cod. ms. Bord. 15, a"$"Cod. ms. Bord. 015a"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 15b"$"ki-ub-bord-15b"$"ki_ub_bord-015b"$"Bord. 15b"$"Cod. Bord. 15b"$"Ms. Bord. 15b"$"Cod. Ms. Bord. 15b"$"Cod. M.S. Bord. 15b"$"Cod. ms. Bord. 15B"$"Cod. ms. Bord. 15 b"$"Cod. ms. Bord. 15, b"$"Cod. ms. Bord. 015b"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 16"$"ki-ub-bord-16"$"ki_ub_bord-016"$"Bord. 16"$"Cod. Bord. 16"$"Ms. Bord. 16"$"Cod. Ms. Bord. 16"$"Cod. M.S. Bord. 16"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 17"$"ki-ub-bord-17"$"ki_ub_bord-017"$"Bord. 17"$"Cod. Bord. 17"$"Ms. Bord. 17"$"Cod. Ms. Bord. 17"$"Cod. M.S. Bord. 17"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 18"$"ki-ub-bord-18"$"ki_ub_bord-018"$"Bord. 18"$"Cod. Bord. 18"$"Ms. Bord. 18"$"Cod. Ms. Bord. 18"$"Cod. M.S. Bord. 18"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 19"$"ki-ub-bord-19"$"ki_ub_bord-019"$"Bord. 19"$"Cod. Bord. 19"$"Ms. Bord. 19"$"Cod. Ms. Bord. 19"$"Cod. M.S. Bord. 19"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 20"$"ki-ub-bord-20"$"ki_ub_bord-020"$"Bord. 20"$"Cod. Bord. 20"$"Ms. Bord. 20"$"Cod. Ms. Bord. 20"$"Cod. M.S. Bord. 20"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 21"$"ki-ub-bord-21"$"ki_ub_bord-021"$"Bord. 21"$"Cod. Bord. 21"$"Ms. Bord. 21"$"Cod. Ms. Bord. 21"$"Cod. M.S. Bord. 21"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 22"$"ki-ub-bord-22"$"ki_ub_bord-022"$"Bord. 22"$"Cod. Bord. 22"$"Ms. Bord. 22"$"Cod. Ms. Bord. 22"$"Cod. M.S. Bord. 22"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 23"$"ki-ub-bord-23"$"ki_ub_bord-023"$"Bord. 23"$"Cod. Bord. 23"$"Ms. Bord. 23"$"Cod. Ms. Bord. 23"$"Cod. M.S. Bord. 23"
