"11"$"Best. 701 Nr. 109"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=5d7671dc-3042-4b57-b882-a9b4164bfa62"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=5d7671dc-3042-4b57-b882-a9b4164bfa62"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"12"$"Best. 701 Nr. 110"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=ff65a71c-d8de-4a07-89fd-51d5034ad914"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=ff65a71c-d8de-4a07-89fd-51d5034ad914"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"13"$"Best. 701 Nr. 111"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=2e4dec1b-52e8-4ea8-9e7f-129c21d57874"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=2e4dec1b-52e8-4ea8-9e7f-129c21d57874"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"14"$"Best. 701 Nr. 112"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=fa4a6d8f-7153-4f51-a13c-84fda02d8428"$""$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2023"$""$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"15"$"Best. 701 Nr. 113"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=329b8361-9a35-4d2e-be9e-f9c9543e140d"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=329b8361-9a35-4d2e-be9e-f9c9543e140d"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"16"$"Best. 701 Nr. 113/a"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=a2138cc0-95dc-492d-9fb5-b87e27bd9bee"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=a2138cc0-95dc-492d-9fb5-b87e27bd9bee"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"17"$"Best. 701 Nr. 114"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=10d1659e-cdd6-4667-b310-93d821c26cb3"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=10d1659e-cdd6-4667-b310-93d821c26cb3"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"18"$"Best. 701 Nr. 115"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=0d20be12-84b3-4933-b433-665fba4e0118"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=0d20be12-84b3-4933-b433-665fba4e0118"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"19"$"Best. 701 Nr. 116"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=ae408a43-e5ff-4cb6-a1ca-d03b513f1460"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=ae408a43-e5ff-4cb6-a1ca-d03b513f1460"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"20"$"Best. 701 Nr. 117"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=c331dbda-f155-4db4-8582-14cd0fcab390"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=c331dbda-f155-4db4-8582-14cd0fcab390"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
