"Görlitz"$"4021441-2"$"Oberlausitzische Bibliothek der Wissenschaften bei den Städtischen Kunstsammlungen"$"5049269-X"$"A III. I 3"
"Görlitz"$"4021441-2"$"Oberlausitzische Bibliothek der Wissenschaften bei den Städtischen Kunstsammlungen"$"5049269-X"$"Fragm. 292a-j(59)"
"Görlitz"$"4021441-2"$"Oberlausitzische Bibliothek der Wissenschaften bei den Städtischen Kunstsammlungen"$"5049269-X"$"Fragm. 293a-e(59)"
