"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 17"$"Cod. Pal. lat. 17"$"Cpl 17"$"cpl 17"$"Cod. Vat. Pal. lat. 17"$"Vat. Pal. lat. 17"$"Vaticanus Palatinus 17"$"Codex Palatinus latinus 17"$"Pallat. 17"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 18"$"Cod. Pal. lat. 18"$"Cpl 18"$"cpl 18"$"Cod. Vat. Pal. lat. 18"$"Vat. Pal. lat. 18"$"Vaticanus Palatinus 18"$"Codex Palatinus latinus 18"$"Pallat. 18"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 19"$"Cod. Pal. lat. 19"$"Cpl 19"$"cpl 19"$"Cod. Vat. Pal. lat. 19"$"Vat. Pal. lat. 19"$"Vaticanus Palatinus 19"$"Codex Palatinus latinus 19"$"Pallat. 19"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 20"$"Cod. Pal. lat. 20"$"Cpl 20"$"cpl 20"$"Cod. Vat. Pal. lat. 20"$"Vat. Pal. lat. 20"$"Vaticanus Palatinus 20"$"Codex Palatinus latinus 20"$"Pallat. 20"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 21"$"Cod. Pal. lat. 21"$"Cpl 21"$"cpl 21"$"Cod. Vat. Pal. lat. 21"$"Vat. Pal. lat. 21"$"Vaticanus Palatinus 21"$"Codex Palatinus latinus 21"$"Pallat. 21"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 22"$"Cod. Pal. lat. 22"$"Cpl 22"$"cpl 22"$"Cod. Vat. Pal. lat. 22"$"Vat. Pal. lat. 22"$"Vaticanus Palatinus 22"$"Codex Palatinus latinus 22"$"Pallat. 22"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 23"$"Cod. Pal. lat. 23"$"Cpl 23"$"cpl 23"$"Cod. Vat. Pal. lat. 23"$"Vat. Pal. lat. 23"$"Vaticanus Palatinus 23"$"Codex Palatinus latinus 23"$"Pallat. 23"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 24"$"Cod. Pal. lat. 24"$"Cpl 24"$"cpl 24"$"Cod. Vat. Pal. lat. 24"$"Vat. Pal. lat. 24"$"Vaticanus Palatinus 24"$"Codex Palatinus latinus 24"$"Pallat. 24"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 25"$"Cod. Pal. lat. 25"$"Cpl 25"$"cpl 25"$"Cod. Vat. Pal. lat. 25"$"Vat. Pal. lat. 25"$"Vaticanus Palatinus 25"$"Codex Palatinus latinus 25"$"Pallat. 25"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 26"$"Cod. Pal. lat. 26"$"Cpl 26"$"cpl 26"$"Cod. Vat. Pal. lat. 26"$"Vat. Pal. lat. 26"$"Vaticanus Palatinus 26"$"Codex Palatinus latinus 26"$"Pallat. 26"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 27"$"Cod. Pal. lat. 27"$"Cpl 27"$"cpl 27"$"Cod. Vat. Pal. lat. 27"$"Vat. Pal. lat. 27"$"Vaticanus Palatinus 27"$"Codex Palatinus latinus 27"$"Pallat. 27"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 28"$"Cod. Pal. lat. 28"$"Cpl 28"$"cpl 28"$"Cod. Vat. Pal. lat. 28"$"Vat. Pal. lat. 28"$"Vaticanus Palatinus 28"$"Codex Palatinus latinus 28"$"Pallat. 28"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 29"$"Cod. Pal. lat. 29"$"Cpl 29"$"cpl 29"$"Cod. Vat. Pal. lat. 29"$"Vat. Pal. lat. 29"$"Vaticanus Palatinus 29"$"Codex Palatinus latinus 29"$"Pallat. 29"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 30"$"Cod. Pal. lat. 30"$"Cpl 30"$"cpl 30"$"Cod. Vat. Pal. lat. 30"$"Vat. Pal. lat. 30"$"Vaticanus Palatinus 30"$"Codex Palatinus latinus 30"$"Pallat. 30"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 31"$"Cod. Pal. lat. 31"$"Cpl 31"$"cpl 31"$"Cod. Vat. Pal. lat. 31"$"Vat. Pal. lat. 31"$"Vaticanus Palatinus 31"$"Codex Palatinus latinus 31"$"Pallat. 31"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 32"$"Cod. Pal. lat. 32"$"Cpl 32"$"cpl 32"$"Cod. Vat. Pal. lat. 32"$"Vat. Pal. lat. 32"$"Vaticanus Palatinus 32"$"Codex Palatinus latinus 32"$"Pallat. 32"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 33"$"Cod. Pal. lat. 33"$"Cpl 33"$"cpl 33"$"Cod. Vat. Pal. lat. 33"$"Vat. Pal. lat. 33"$"Vaticanus Palatinus 33"$"Codex Palatinus latinus 33"$"Pallat. 33"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 34"$"Cod. Pal. lat. 34"$"Cpl 34"$"cpl 34"$"Cod. Vat. Pal. lat. 34"$"Vat. Pal. lat. 34"$"Vaticanus Palatinus 34"$"Codex Palatinus latinus 34"$"Pallat. 34"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 35"$"Cod. Pal. lat. 35"$"Cpl 35"$"cpl 35"$"Cod. Vat. Pal. lat. 35"$"Vat. Pal. lat. 35"$"Vaticanus Palatinus 35"$"Codex Palatinus latinus 35"$"Pallat. 35"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 36"$"Cod. Pal. lat. 36"$"Cpl 36"$"cpl 36"$"Cod. Vat. Pal. lat. 36"$"Vat. Pal. lat. 36"$"Vaticanus Palatinus 36"$"Codex Palatinus latinus 36"$"Pallat. 36"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 37"$"Cod. Pal. lat. 37"$"Cpl 37"$"cpl 37"$"Cod. Vat. Pal. lat. 37"$"Vat. Pal. lat. 37"$"Vaticanus Palatinus 37"$"Codex Palatinus latinus 37"$"Pallat. 37"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 38"$"Cod. Pal. lat. 38"$"Cpl 38"$"cpl 38"$"Cod. Vat. Pal. lat. 38"$"Vat. Pal. lat. 38"$"Vaticanus Palatinus 38"$"Codex Palatinus latinus 38"$"Pallat. 38"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 39"$"Cod. Pal. lat. 39"$"Cpl 39"$"cpl 39"$"Cod. Vat. Pal. lat. 39"$"Vat. Pal. lat. 39"$"Vaticanus Palatinus 39"$"Codex Palatinus latinus 39"$"Pallat. 39"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 40"$"Cod. Pal. lat. 40"$"Cpl 40"$"cpl 40"$"Cod. Vat. Pal. lat. 40"$"Vat. Pal. lat. 40"$"Vaticanus Palatinus 40"$"Codex Palatinus latinus 40"$"Pallat. 40"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 41"$"Cod. Pal. lat. 41"$"Cpl 41"$"cpl 41"$"Cod. Vat. Pal. lat. 41"$"Vat. Pal. lat. 41"$"Vaticanus Palatinus 41"$"Codex Palatinus latinus 41"$"Pallat. 41"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 42"$"Cod. Pal. lat. 42"$"Cpl 42"$"cpl 42"$"Cod. Vat. Pal. lat. 42"$"Vat. Pal. lat. 42"$"Vaticanus Palatinus 42"$"Codex Palatinus latinus 42"$"Pallat. 42"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 43"$"Cod. Pal. lat. 43"$"Cpl 43"$"cpl 43"$"Cod. Vat. Pal. lat. 43"$"Vat. Pal. lat. 43"$"Vaticanus Palatinus 43"$"Codex Palatinus latinus 43"$"Pallat. 43"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 44"$"Cod. Pal. lat. 44"$"Cpl 44"$"cpl 44"$"Cod. Vat. Pal. lat. 44"$"Vat. Pal. lat. 44"$"Vaticanus Palatinus 44"$"Codex Palatinus latinus 44"$"Pallat. 44"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 45"$"Cod. Pal. lat. 45"$"Cpl 45"$"cpl 45"$"Cod. Vat. Pal. lat. 45"$"Vat. Pal. lat. 45"$"Vaticanus Palatinus 45"$"Codex Palatinus latinus 45"$"Pallat. 45"
