"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A IV 1814"$"A. IV. 1814."$"Cod. A IV 1814"$"Ms. A IV 1814"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A IV 1848, Bd. 1"$"A. IV. 1848."$"Cod. A IV 1848"$"Ms. A IV 1848"$"Ms. A IV 1848 (Bd. 1)"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A IV 1848, Bd. 2"$"A. IV. 1848."$"Cod. A IV 1848"$"Ms. A IV 1848"$"Ms. A IV 1848 (Bd. 2)"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A IV 1848, Bd. 3"$"A. IV. 1848."$"Cod. A IV 1848"$"Ms. A IV 1848"$"Ms. A IV 1848 (Bd. 3)"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A IX 103"$"A. IX. 103."$"Cod. A IX 103"$"Ms. A IX 103"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A IX 11"$"A. IX. 11."$"Cod. A IX 11"$"Ms. A IX 11"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A IX 640"$"A. IX. 640."$"Cod. A IX 640"$"Ms. A IX 640"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A VI 262"$"A. VI. 262."$"Cod. A VI 262"$"Ms. A VI 262"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A VI 281"$"A. VI. 281."$"Cod. A VI 281"$"Ms. A VI 281"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A VI 644"$"A. VI. 644."$"Cod. A VI 644"$"Ms. A VI 644"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A VI 691"$"A. VI. 691."$"Cod. A VI 691"$"Ms. A VI 691"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A VIII 176"$"A. VIII. 176."$"Cod. A VIII 176"$"Ms. A VIII 176"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A X 240"$"A. X. 240."$"Cod. A X 240"$"Ms. A X 240"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 139b"$"A. XI. 139, b."$"Cod. A XI 139b"$"Cod. A XI 139 b"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 172"$"A. XI. 172."$"Cod. A XI 172"$"Ms. A XI 172"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 172a"$"A. XI. 172, a."$"Cod. A XI 172a"$"Cod. A XI 172 a"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 173"$"A. XI. 173."$"Cod. A XI 173"$"Ms. A XI 173"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 174"$"A. XI. 174."$"Cod. A XI 174"$"Ms. A XI 174"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 177"$"A. XI. 177."$"Cod. A XI 177"$"Ms. A XI 177"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 180"$"A. XI. 180."$"Cod. A XI 180"$"Ms. A XI 180"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 184"$"A. XI. 184."$"Cod. A XI 184"$"Ms. A XI 184"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 195"$"A. XI. 195."$"Cod. A XI 195"$"Ms. A XI 195"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 203"$"A. XI. 203."$"Cod. A XI 203"$"Ms. A XI 203"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 203a"$"A. XI. 203, a."$"Cod. A XI 203a"$"Cod. A XI 203 a"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 225"$"A. XI. 225."$"Cod. A XI 225"$"Ms. A XI 225"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 231a"$"A. XI. 231, a."$"Cod. A XI 231a"$"Cod. A XI 231 a"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 231b"$"A. XI. 231, b."$"Cod. A XI 231b"$"Cod. A XI 231 b"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"A XI 232"$"A. XI. 232."$"Cod. A XI 232"$"Ms. A XI 232"
