"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"B IV 573, Bd. 1"$"B IV 573"$"B. IV. 573."$"Cod. B IV 573"$"Ms. B IV 573"$"Ms. B IV 573 (Bd. 1)"$"B IV 573, Bd. 1"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"B IV 573, Bd. 2"$"B IV 573"$"B. IV. 573."$"Cod. B IV 573"$"Ms. B IV 573"$"Ms. B IV 573 (Bd. 2)"$"B IV 573, Bd. 2"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"B IV 573, Bd. 3"$"B IV 573"$"B. IV. 573."$"Cod. B IV 573"$"Ms. B IV 573"$"Ms. B IV 573 (Bd. 3)"$"B IV 573, Bd. 3"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"B IV 573, Bd. 4"$"B IV 573"$"B. IV. 573."$"Cod. B IV 573"$"Ms. B IV 573"$"Ms. B IV 573 (Bd. 4)"$"B IV 573, Bd. 4"
"Celle"$"4009657-9"$"Bibliothek des Oberlandesgerichts und Bibliothek der Grupen'schen Stiftung"$"4393781-0"$"B IV 574"$"B. IV. 574."$"Cod. B IV 574"$"Ms. B IV 574"
