"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 I"$"de-lasa-z18-a9b-nr14-i"$"de_lasa_z18-a09b-nr14-001"
"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 II"$"de-lasa-z18-a9b-nr14-ii"$"de_lasa_z18-a09b-nr14-002"
"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 III"$"de-lasa-z18-a9b-nr14-iii"$"de_lasa_z18-a09b-nr14-003"
"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 IV"$"de-lasa-z18-a9b-nr14-iv"$"de_lasa_z18-a09b-nr14-004"
"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 V"$"de-lasa-z18-a9b-nr14-v"$"de_lasa_z18-a09b-nr14-005"
"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 VI"$"de-lasa-z18-a9b-nr14-vi"$"de_lasa_z18-a09b-nr14-006"
"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 XIII"$"de-lasa-z18-a9b-nr14-xiii"$"de_lasa_z18-a09b-nr14-013"
"Dessau-Roßlau"$"7576656-5"$"Landesarchiv Sachsen-Anhalt. Abteilung Dessau"$"1077528272"$"Z 18 A 9b Nr. 14 XIV"$"de-lasa-z18-a9b-nr14-xii"$"de_lasa_z18-a09b-nr14-014"
