"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 35"$"Hs. 35"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 36"$"Hs. 36"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 37"$"Hs. 37"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 38"$"Hs. 38"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 39"$"Hs. 39"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 40"$"Hs. 40"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 41"$"Hs. 41"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 43"$"Hs. 43"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 44"$"Hs. 44"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 45"$"Hs. 45"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 46"$"Hs. 46"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 47"$"Hs. 47"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 48"$"Hs. 48"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 49"$"Hs. 49"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 50"$"Hs. 50"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 51"$"Hs. 51"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 52"$"Hs. 52"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 53"$"Hs. 53"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 54"$"Hs. 54"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 55"$"Hs. 55"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 56"$"Hs. 56"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 57"$"Hs. 57"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 58"$"Hs. 58"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 59"$"Hs. 59"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 60"$"Hs. 60"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 61"$"Hs. 61"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 62"$"Hs. 62"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 63"$"Hs. 63"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 64"$"Hs. 64"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 65"$"Hs. 65"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 66"$"Hs. 66"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 67"$"Hs. 67"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 69"$"Hs. 69"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 70"$"Hs. 70"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 71"$"Hs. 71"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 72"$"Hs. 72"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 73"$"Hs. 73"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 74"$"Hs. 74"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 75"$"Hs. 75"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 76"$"Hs. 76"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 77"$"Hs. 77"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 78"$"Hs. 78"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 78-II"$"Hs. 78-II"$"Cod. 78 II"$"Hs. 78 II"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 79"$"Hs. 79"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 80"$"Hs. 80"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 81"$"Hs. 81"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 82"$"Hs. 82"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 83"$"Hs. 83"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 83-II"$"Hs. 83-II"$"Cod. 83 II"$"Hs. 83 II"
