"21"$"Cod. 22"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/153373/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/153377"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"22"$"Cod. 23"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/266777/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/266782"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"23"$"Cod. 24"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/266958/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/266963"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"24"$"Cod. 25"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/214921/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/214925"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"25"$"Cod. 26"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/215158/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/215163"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"26"$"Cod. 28"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/267329/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/267332"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"27"$"Cod. 29"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/215619/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/215624"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"28"$"Cod. 30"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/267868/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/267873"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"29"$"Cod. 31"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/268087/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/268091"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"30"$"Cod. 32"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/215860/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/215863"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
