"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 1"$"Mscr. 1"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 10"$"Mscr. 10"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 101"$"Mscr. 101"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 1038,1"$"Ms. 1038, 1"$"Mscr. 1038, 1"$"Mscr. 1038,1"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 1038,2"$"Ms. 1038, 2"$"Mscr. 1038, 2"$"Mscr. 1038,2"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 1038,3"$"Ms. 1038, 3"$"Mscr. 1038, 3"$"Mscr. 1038,3"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 104"$"Mscr. 104"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 1049"$"Mscr. 1049"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 1050"$"Mscr. 1050"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 1053"$"Mscr. 1053"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 11"$"Mscr. 11"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 116"$"Mscr. 116"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 12"$"Mscr. 12"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 123"$"Mscr. 123"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 13"$"Mscr. 13"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 14"$"Mscr. 14"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 15"$"Mscr. 15"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 16"$"Mscr. 16"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 17"$"Mscr. 17"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 18"$"Mscr. 18"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 19"$"Mscr. 19"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 2"$"Mscr. 2"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 20"$"Mscr. 20"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 21"$"Mscr. 21"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 217"$"Mscr. 217"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 218"$"Mscr. 218"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 22"$"Mscr. 22"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 23"$"Mscr. 23"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 24"$"Mscr. 24"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 25"$"Mscr. 25"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 26"$"Mscr. 26"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 27"$"Mscr. 27"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 28"$"Mscr. 28"
"Marburg"$"4037446-4"$"Universitätsbibliothek Marburg"$"11210-0"$"Ms. 29"$"Mscr. 29"
