"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 2"$"(K.-K.) 78 C 2"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 3"$"(K.-K.) 78 C 3"$"Ms. Ham. 551"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 5"$"(K.-K.) 78 C 5"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 6"$"(K.-K.) 78 C 6"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 7"$"(K.-K.) 78 C 7"$"Ms. Ham. 144"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 8"$"(K.-K.) 78 C 8"$"Ms. Ham. 146"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 9"$"(K.-K.) 78 C 9"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 10"$"(K.-K.) 78 C 10"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 11"$"(K.-K.) 78 C 11"$"Ms. Ham. 102"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 12"$"(K.-K.) 78 C 12"$"Ms. Ham. 142"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 16"$"(K.-K.) 78 C 16"$"Ms. Ham. 544"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 18"$"(K.-K.) 78 C 18"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 21"$"(K.-K.) 78 C 21"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 22"$"(K.-K.) 78 C 22"$"Ms. Ham. 496"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 23"$"(K.-K.) 78 C 23"$"Ms. Ham. 628"
