"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 19"$"fol. 19"$"2° Cod. ms. 19"$"2° Cod.ms. 19"$"fol 19"$"2º Cod.ms. 19"$"2º Cod. ms. 19"$"2o Cod.ms. 19"$"2o Cod. ms. 19"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 20"$"fol. 20"$"2° Cod. ms. 20"$"2° Cod.ms. 20"$"fol 20"$"2º Cod.ms. 20"$"2º Cod. ms. 20"$"2o Cod.ms. 20"$"2o Cod. ms. 20"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 21"$"fol. 21"$"2° Cod. ms. 21"$"2° Cod.ms. 21"$"fol 21"$"2º Cod.ms. 21"$"2º Cod. ms. 21"$"2o Cod.ms. 21"$"2o Cod. ms. 21"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 22"$"fol. 22"$"2° Cod. ms. 22"$"2° Cod.ms. 22"$"fol 22"$"2º Cod.ms. 22"$"2º Cod. ms. 22"$"2o Cod.ms. 22"$"2o Cod. ms. 22"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 23"$"fol. 23"$"2° Cod. ms. 23"$"2° Cod.ms. 23"$"fol 23"$"2º Cod.ms. 23"$"2º Cod. ms. 23"$"2o Cod.ms. 23"$"2o Cod. ms. 23"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 24"$"fol. 24"$"2° Cod. ms. 24"$"2° Cod.ms. 24"$"fol 24"$"2º Cod.ms. 24"$"2º Cod. ms. 24"$"2o Cod.ms. 24"$"2o Cod. ms. 24"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 25"$"fol. 25"$"2° Cod. ms. 25"$"2° Cod.ms. 25"$"fol 25"$"2º Cod.ms. 25"$"2º Cod. ms. 25"$"2o Cod.ms. 25"$"2o Cod. ms. 25"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 26"$"fol. 26"$"2° Cod. ms. 26"$"2° Cod.ms. 26"$"fol 26"$"2º Cod.ms. 26"$"2º Cod. ms. 26"$"2o Cod.ms. 26"$"2o Cod. ms. 26"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 27"$"fol. 27"$"2° Cod. ms. 27"$"2° Cod.ms. 27"$"fol 27"$"2º Cod.ms. 27"$"2º Cod. ms. 27"$"2o Cod.ms. 27"$"2o Cod. ms. 27"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 28"$"fol. 28"$"2° Cod. ms. 28"$"2° Cod.ms. 28"$"fol 28"$"2º Cod.ms. 28"$"2º Cod. ms. 28"$"2o Cod.ms. 28"$"2o Cod. ms. 28"
