"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1.A.I."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"2.A.II."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"3.A.III."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"4.A.IV."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"5.A.V."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"6.B.I."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"7.B.II."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"8.B.III."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"9.B.IV."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"10.B.V."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"11.B.VI."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"12.B.VII."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"13.B.VIII."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"14.B.IX."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"15.B.X."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"16.B.XI."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"17.B.XII."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"18.C.I."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"19.C.II."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"20.C.III."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"21.C.IV."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"22.C.V."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"23.C.VI."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"24.E.8."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"25.E.71."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"26.D.I."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"27.D.II."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"28.D.III."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"29.D.IV."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"30.D.V."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"31.D.VI."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"32.D.VII."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"33.D.VIII."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"34.D.IX."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"35.D.X."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"36.E.5."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"37.E.47."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"953"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"955"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"971"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1289"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1340"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1341"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1531"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1580"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1587"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1693"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"1708"
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"I.E.14."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"II.E.64."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"III.E.49."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"IV.E.65."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"IX.E.30."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"L.E.117."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"LI.E.118."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"LII.E.119."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"LIII.E.120."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"LIV.E.121."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"LV.E.122."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"LVI.E.123."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"V.E.72."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"VI.E.85."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"VIb.E.87."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"VII.E.77."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"VIII.E.38."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"X.E.37a."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XI.E.37b."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XII.E.78."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XIII.E.76."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XIV.E.62."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XIX.E.42."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XL.E.29."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLI.E.110."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLII.E.111."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLIII.E.58."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLIV.E.112."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLIX.E.116."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLV.E.70."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLVI.E.113."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLVII.E.114."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XLVIII.E.115."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XV.E.67."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XVI.E.11."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XVII.E.19."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XVIII.E.41."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XX.E.55."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXI.E.73."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXII.E.87."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXIII.E.100."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXIV.E.101."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXIX.E.4."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXV.E.102."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXVI.E.103."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXVII.E.104."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXVIII.E.105."
"Greifswald"$"4021965-3"$"Geistliches Ministerium Greifswald"$"4648146-1"$"XXX.E.16."
