"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 96"$"Georg. 96"$"Hs. Georg. 96. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 100"$"Georg. 100"$"Hs. Georg. 100. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 111"$"Georg. 111"$"Hs. Georg. 111. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 115"$"Georg. 115"$"Hs. Georg. 115. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 117"$"Georg. 117"$"Hs. Georg. 117. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 122"$"Georg. 122"$"Hs. Georg. 122. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 123"$"Georg. 123"$"Hs. Georg. 123. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 134"$"Georg. 134"$"Hs. Georg. 134. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 147"$"Georg. 147"$"Hs. Georg. 147. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 148"$"Georg. 148"$"Hs. Georg. 148. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 149"$"Georg. 149"$"Hs. Georg. 149. 8°"
