"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8749"$"Codex germanicus monacensis  8749"$"Cod.germ.mon. 8749"$"Cod. germ. monac. 8749"$"cgm 8749"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8750"$"Codex germanicus monacensis  8750"$"Cod.germ.mon. 8750"$"Cod. germ. monac. 8750"$"cgm 8750"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8751"$"Codex germanicus monacensis  8751"$"Cod.germ.mon. 8751"$"Cod. germ. monac. 8751"$"cgm 8751"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8752"$"Codex germanicus monacensis  8752"$"Cod.germ.mon. 8752"$"Cod. germ. monac. 8752"$"cgm 8752"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8753"$"Codex germanicus monacensis  8753"$"Cod.germ.mon. 8753"$"Cod. germ. monac. 8753"$"cgm 8753"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8754"$"Codex germanicus monacensis  8754"$"Cod.germ.mon. 8754"$"Cod. germ. monac. 8754"$"cgm 8754"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8755"$"Codex germanicus monacensis  8755"$"Cod.germ.mon. 8755"$"Cod. germ. monac. 8755"$"cgm 8755"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8756"$"Codex germanicus monacensis  8756"$"Cod.germ.mon. 8756"$"Cod. germ. monac. 8756"$"cgm 8756"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8757"$"Codex germanicus monacensis  8757"$"Cod.germ.mon. 8757"$"Cod. germ. monac. 8757"$"cgm 8757"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8758"$"Codex germanicus monacensis  8758"$"Cod.germ.mon. 8758"$"Cod. germ. monac. 8758"$"cgm 8758"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8759"$"Codex germanicus monacensis  8759"$"Cod.germ.mon. 8759"$"Cod. germ. monac. 8759"$"cgm 8759"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8760"$"Codex germanicus monacensis  8760"$"Cod.germ.mon. 8760"$"Cod. germ. monac. 8760"$"cgm 8760"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8761"$"Codex germanicus monacensis  8761"$"Cod.germ.mon. 8761"$"Cod. germ. monac. 8761"$"cgm 8761"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8762"$"Codex germanicus monacensis  8762"$"Cod.germ.mon. 8762"$"Cod. germ. monac. 8762"$"cgm 8762"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8763"$"Codex germanicus monacensis  8763"$"Cod.germ.mon. 8763"$"Cod. germ. monac. 8763"$"cgm 8763"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8764"$"Codex germanicus monacensis  8764"$"Cod.germ.mon. 8764"$"Cod. germ. monac. 8764"$"cgm 8764"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8765"$"Codex germanicus monacensis  8765"$"Cod.germ.mon. 8765"$"Cod. germ. monac. 8765"$"cgm 8765"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8766"$"Codex germanicus monacensis  8766"$"Cod.germ.mon. 8766"$"Cod. germ. monac. 8766"$"cgm 8766"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8767"$"Codex germanicus monacensis  8767"$"Cod.germ.mon. 8767"$"Cod. germ. monac. 8767"$"cgm 8767"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8768"$"Codex germanicus monacensis  8768"$"Cod.germ.mon. 8768"$"Cod. germ. monac. 8768"$"cgm 8768"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8769"$"Codex germanicus monacensis  8769"$"Cod.germ.mon. 8769"$"Cod. germ. monac. 8769"$"cgm 8769"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8770"$"Codex germanicus monacensis  8770"$"Cod.germ.mon. 8770"$"Cod. germ. monac. 8770"$"cgm 8770"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8771"$"Codex germanicus monacensis  8771"$"Cod.germ.mon. 8771"$"Cod. germ. monac. 8771"$"cgm 8771"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8772"$"Codex germanicus monacensis  8772"$"Cod.germ.mon. 8772"$"Cod. germ. monac. 8772"$"cgm 8772"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8773"$"Codex germanicus monacensis  8773"$"Cod.germ.mon. 8773"$"Cod. germ. monac. 8773"$"cgm 8773"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8774"$"Codex germanicus monacensis  8774"$"Cod.germ.mon. 8774"$"Cod. germ. monac. 8774"$"cgm 8774"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8775"$"Codex germanicus monacensis  8775"$"Cod.germ.mon. 8775"$"Cod. germ. monac. 8775"$"cgm 8775"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8776"$"Codex germanicus monacensis  8776"$"Cod.germ.mon. 8776"$"Cod. germ. monac. 8776"$"cgm 8776"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8777"$"Codex germanicus monacensis  8777"$"Cod.germ.mon. 8777"$"Cod. germ. monac. 8777"$"cgm 8777"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8778"$"Codex germanicus monacensis  8778"$"Cod.germ.mon. 8778"$"Cod. germ. monac. 8778"$"cgm 8778"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8779"$"Codex germanicus monacensis  8779"$"Cod.germ.mon. 8779"$"Cod. germ. monac. 8779"$"cgm 8779"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8780"$"Codex germanicus monacensis  8780"$"Cod.germ.mon. 8780"$"Cod. germ. monac. 8780"$"cgm 8780"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8781"$"Codex germanicus monacensis  8781"$"Cod.germ.mon. 8781"$"Cod. germ. monac. 8781"$"cgm 8781"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8782"$"Codex germanicus monacensis  8782"$"Cod.germ.mon. 8782"$"Cod. germ. monac. 8782"$"cgm 8782"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8783(1"$"Codex germanicus monacensis  8783(1"$"Cod.germ.mon. 8783(1"$"Cod. germ. monac. 8783(1"$"Cgm 8783-1"$"Cgm 8783, 1"$"Cgm 8783/1"$"Cgm 8783(I"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8783(2"$"Codex germanicus monacensis  8783(2"$"Cod.germ.mon. 8783(2"$"Cod. germ. monac. 8783(2"$"Cgm 8783-2"$"Cgm 8783, 2"$"Cgm 8783/2"$"Cgm 8783(II"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8784(1"$"Codex germanicus monacensis  8784(1"$"Cod.germ.mon. 8784(1"$"Cod. germ. monac. 8784(1"$"Cgm 8784-1"$"Cgm 8784, 1"$"Cgm 8784/1"$"Cgm 8784(I"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8784(2"$"Codex germanicus monacensis  8784(2"$"Cod.germ.mon. 8784(2"$"Cod. germ. monac. 8784(2"$"Cgm 8784-2"$"Cgm 8784, 2"$"Cgm 8784/2"$"Cgm 8784(II"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8784(3"$"Codex germanicus monacensis  8784(3"$"Cod.germ.mon. 8784(3"$"Cod. germ. monac. 8784(3"$"Cgm 8784-3"$"Cgm 8784, 3"$"Cgm 8784/3"$"Cgm 8784(III"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8785"$"Codex germanicus monacensis  8785"$"Cod.germ.mon. 8785"$"Cod. germ. monac. 8785"$"cgm 8785"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8786"$"Codex germanicus monacensis  8786"$"Cod.germ.mon. 8786"$"Cod. germ. monac. 8786"$"cgm 8786"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8787"$"Codex germanicus monacensis  8787"$"Cod.germ.mon. 8787"$"Cod. germ. monac. 8787"$"cgm 8787"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8788"$"Codex germanicus monacensis  8788"$"Cod.germ.mon. 8788"$"Cod. germ. monac. 8788"$"cgm 8788"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8789"$"Codex germanicus monacensis  8789"$"Cod.germ.mon. 8789"$"Cod. germ. monac. 8789"$"cgm 8789"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8790"$"Codex germanicus monacensis  8790"$"Cod.germ.mon. 8790"$"Cod. germ. monac. 8790"$"cgm 8790"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8791"$"Codex germanicus monacensis  8791"$"Cod.germ.mon. 8791"$"Cod. germ. monac. 8791"$"cgm 8791"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8792"$"Codex germanicus monacensis  8792"$"Cod.germ.mon. 8792"$"Cod. germ. monac. 8792"$"cgm 8792"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8793"$"Codex germanicus monacensis  8793"$"Cod.germ.mon. 8793"$"Cod. germ. monac. 8793"$"cgm 8793"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8794"$"Codex germanicus monacensis  8794"$"Cod.germ.mon. 8794"$"Cod. germ. monac. 8794"$"cgm 8794"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8795(1,1"$"Codex germanicus monacensis  8795(1,1"$"Cod.germ.mon. 8795(1,1"$"Cod. germ. monac. 8795(1,1"$"Cgm 8795-1,1"$"Cgm 8795, 1,1"$"Cgm 8795/1,1"$"Cgm 8795(I,1"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8795(1,2"$"Codex germanicus monacensis  8795(1,2"$"Cod.germ.mon. 8795(1,2"$"Cod. germ. monac. 8795(1,2"$"Cgm 8795-1,2"$"Cgm 8795, 1,2"$"Cgm 8795/1,2"$"Cgm 8795(I,2"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8795(2,1"$"Codex germanicus monacensis  8795(2,1"$"Cod.germ.mon. 8795(2,1"$"Cod. germ. monac. 8795(2,1"$"Cgm 8795-2,1"$"Cgm 8795, 2,1"$"Cgm 8795/2,1"$"Cgm 8795(II,1"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8795(2,2"$"Codex germanicus monacensis  8795(2,2"$"Cod.germ.mon. 8795(2,2"$"Cod. germ. monac. 8795(2,2"$"Cgm 8795-2,2"$"Cgm 8795, 2,2"$"Cgm 8795/2,2"$"Cgm 8795(II,2"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8795(3"$"Codex germanicus monacensis  8795(3"$"Cod.germ.mon. 8795(3"$"Cod. germ. monac. 8795(3"$"Cgm 8795-3"$"Cgm 8795, 3"$"Cgm 8795/3"$"Cgm 8795(III"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8795(4-6"$"Codex germanicus monacensis  8795(4-6"$"Cod.germ.mon. 8795(4-6"$"Cod. germ. monac. 8795(4-6"$"Cgm 8795-4-6"$"Cgm 8795, 4-6"$"Cgm 8795/4-6"$"Cgm 8795(IV-6"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8796"$"Codex germanicus monacensis  8796"$"Cod.germ.mon. 8796"$"Cod. germ. monac. 8796"$"cgm 8796"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8796(1"$"Codex germanicus monacensis  8796(1"$"Cod.germ.mon. 8796(1"$"Cod. germ. monac. 8796(1"$"Cgm 8796-1"$"Cgm 8796, 1"$"Cgm 8796/1"$"Cgm 8796(I"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8796(2"$"Codex germanicus monacensis  8796(2"$"Cod.germ.mon. 8796(2"$"Cod. germ. monac. 8796(2"$"Cgm 8796-2"$"Cgm 8796, 2"$"Cgm 8796/2"$"Cgm 8796(II"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8796(3"$"Codex germanicus monacensis  8796(3"$"Cod.germ.mon. 8796(3"$"Cod. germ. monac. 8796(3"$"Cgm 8796-3"$"Cgm 8796, 3"$"Cgm 8796/3"$"Cgm 8796(III"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8796(4"$"Codex germanicus monacensis  8796(4"$"Cod.germ.mon. 8796(4"$"Cod. germ. monac. 8796(4"$"Cgm 8796-4"$"Cgm 8796, 4"$"Cgm 8796/4"$"Cgm 8796(IV"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8797"$"Codex germanicus monacensis  8797"$"Cod.germ.mon. 8797"$"Cod. germ. monac. 8797"$"cgm 8797"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8798"$"Codex germanicus monacensis  8798"$"Cod.germ.mon. 8798"$"Cod. germ. monac. 8798"$"cgm 8798"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8799"$"Codex germanicus monacensis  8799"$"Cod.germ.mon. 8799"$"Cod. germ. monac. 8799"$"cgm 8799"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 88"$"Codex germanicus monacensis  88"$"Cod.germ.mon. 88"$"Cod. germ. monac. 88"$"cgm 88"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8800"$"Codex germanicus monacensis  8800"$"Cod.germ.mon. 8800"$"Cod. germ. monac. 8800"$"cgm 8800"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8801"$"Codex germanicus monacensis  8801"$"Cod.germ.mon. 8801"$"Cod. germ. monac. 8801"$"cgm 8801"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8802"$"Codex germanicus monacensis  8802"$"Cod.germ.mon. 8802"$"Cod. germ. monac. 8802"$"cgm 8802"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8803"$"Codex germanicus monacensis  8803"$"Cod.germ.mon. 8803"$"Cod. germ. monac. 8803"$"cgm 8803"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8804"$"Codex germanicus monacensis  8804"$"Cod.germ.mon. 8804"$"Cod. germ. monac. 8804"$"cgm 8804"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8805"$"Codex germanicus monacensis  8805"$"Cod.germ.mon. 8805"$"Cod. germ. monac. 8805"$"cgm 8805"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8806(1"$"Codex germanicus monacensis  8806(1"$"Cod.germ.mon. 8806(1"$"Cod. germ. monac. 8806(1"$"Cgm 8806-1"$"Cgm 8806, 1"$"Cgm 8806/1"$"Cgm 8806(I"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8806(2"$"Codex germanicus monacensis  8806(2"$"Cod.germ.mon. 8806(2"$"Cod. germ. monac. 8806(2"$"Cgm 8806-2"$"Cgm 8806, 2"$"Cgm 8806/2"$"Cgm 8806(II"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8806(3"$"Codex germanicus monacensis  8806(3"$"Cod.germ.mon. 8806(3"$"Cod. germ. monac. 8806(3"$"Cgm 8806-3"$"Cgm 8806, 3"$"Cgm 8806/3"$"Cgm 8806(III"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8807"$"Codex germanicus monacensis  8807"$"Cod.germ.mon. 8807"$"Cod. germ. monac. 8807"$"cgm 8807"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8808"$"Codex germanicus monacensis  8808"$"Cod.germ.mon. 8808"$"Cod. germ. monac. 8808"$"cgm 8808"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8809"$"Codex germanicus monacensis  8809"$"Cod.germ.mon. 8809"$"Cod. germ. monac. 8809"$"cgm 8809"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8810"$"Codex germanicus monacensis  8810"$"Cod.germ.mon. 8810"$"Cod. germ. monac. 8810"$"cgm 8810"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8811"$"Codex germanicus monacensis  8811"$"Cod.germ.mon. 8811"$"Cod. germ. monac. 8811"$"cgm 8811"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8812"$"Codex germanicus monacensis  8812"$"Cod.germ.mon. 8812"$"Cod. germ. monac. 8812"$"cgm 8812"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8813"$"Codex germanicus monacensis  8813"$"Cod.germ.mon. 8813"$"Cod. germ. monac. 8813"$"cgm 8813"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8814"$"Codex germanicus monacensis  8814"$"Cod.germ.mon. 8814"$"Cod. germ. monac. 8814"$"cgm 8814"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8815"$"Codex germanicus monacensis  8815"$"Cod.germ.mon. 8815"$"Cod. germ. monac. 8815"$"cgm 8815"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8816"$"Codex germanicus monacensis  8816"$"Cod.germ.mon. 8816"$"Cod. germ. monac. 8816"$"cgm 8816"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8817"$"Codex germanicus monacensis  8817"$"Cod.germ.mon. 8817"$"Cod. germ. monac. 8817"$"cgm 8817"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8818"$"Codex germanicus monacensis  8818"$"Cod.germ.mon. 8818"$"Cod. germ. monac. 8818"$"cgm 8818"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8819"$"Codex germanicus monacensis  8819"$"Cod.germ.mon. 8819"$"Cod. germ. monac. 8819"$"cgm 8819"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8820"$"Codex germanicus monacensis  8820"$"Cod.germ.mon. 8820"$"Cod. germ. monac. 8820"$"cgm 8820"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8821"$"Codex germanicus monacensis  8821"$"Cod.germ.mon. 8821"$"Cod. germ. monac. 8821"$"cgm 8821"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8822(1"$"Codex germanicus monacensis  8822(1"$"Cod.germ.mon. 8822(1"$"Cod. germ. monac. 8822(1"$"Cgm 8822-1"$"Cgm 8822, 1"$"Cgm 8822/1"$"Cgm 8822(I"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8822(2"$"Codex germanicus monacensis  8822(2"$"Cod.germ.mon. 8822(2"$"Cod. germ. monac. 8822(2"$"Cgm 8822-2"$"Cgm 8822, 2"$"Cgm 8822/2"$"Cgm 8822(II"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8823"$"Codex germanicus monacensis  8823"$"Cod.germ.mon. 8823"$"Cod. germ. monac. 8823"$"cgm 8823"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8824"$"Codex germanicus monacensis  8824"$"Cod.germ.mon. 8824"$"Cod. germ. monac. 8824"$"cgm 8824"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8825"$"Codex germanicus monacensis  8825"$"Cod.germ.mon. 8825"$"Cod. germ. monac. 8825"$"cgm 8825"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8826"$"Codex germanicus monacensis  8826"$"Cod.germ.mon. 8826"$"Cod. germ. monac. 8826"$"cgm 8826"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8827"$"Codex germanicus monacensis  8827"$"Cod.germ.mon. 8827"$"Cod. germ. monac. 8827"$"cgm 8827"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8828"$"Codex germanicus monacensis  8828"$"Cod.germ.mon. 8828"$"Cod. germ. monac. 8828"$"cgm 8828"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8829"$"Codex germanicus monacensis  8829"$"Cod.germ.mon. 8829"$"Cod. germ. monac. 8829"$"cgm 8829"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8830"$"Codex germanicus monacensis  8830"$"Cod.germ.mon. 8830"$"Cod. germ. monac. 8830"$"cgm 8830"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8831"$"Codex germanicus monacensis  8831"$"Cod.germ.mon. 8831"$"Cod. germ. monac. 8831"$"cgm 8831"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8832"$"Codex germanicus monacensis  8832"$"Cod.germ.mon. 8832"$"Cod. germ. monac. 8832"$"cgm 8832"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8833"$"Codex germanicus monacensis  8833"$"Cod.germ.mon. 8833"$"Cod. germ. monac. 8833"$"cgm 8833"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8834"$"Codex germanicus monacensis  8834"$"Cod.germ.mon. 8834"$"Cod. germ. monac. 8834"$"cgm 8834"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8835"$"Codex germanicus monacensis  8835"$"Cod.germ.mon. 8835"$"Cod. germ. monac. 8835"$"cgm 8835"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8836"$"Codex germanicus monacensis  8836"$"Cod.germ.mon. 8836"$"Cod. germ. monac. 8836"$"cgm 8836"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8837"$"Codex germanicus monacensis  8837"$"Cod.germ.mon. 8837"$"Cod. germ. monac. 8837"$"cgm 8837"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8838"$"Codex germanicus monacensis  8838"$"Cod.germ.mon. 8838"$"Cod. germ. monac. 8838"$"cgm 8838"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8839"$"Codex germanicus monacensis  8839"$"Cod.germ.mon. 8839"$"Cod. germ. monac. 8839"$"cgm 8839"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8840"$"Codex germanicus monacensis  8840"$"Cod.germ.mon. 8840"$"Cod. germ. monac. 8840"$"cgm 8840"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8841"$"Codex germanicus monacensis  8841"$"Cod.germ.mon. 8841"$"Cod. germ. monac. 8841"$"cgm 8841"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8842"$"Codex germanicus monacensis  8842"$"Cod.germ.mon. 8842"$"Cod. germ. monac. 8842"$"cgm 8842"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8843"$"Codex germanicus monacensis  8843"$"Cod.germ.mon. 8843"$"Cod. germ. monac. 8843"$"cgm 8843"
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 8844"$"Codex germanicus monacensis  8844"$"Cod.germ.mon. 8844"$"Cod. germ. monac. 8844"$"cgm 8844"
