"1"$"Clm 4162"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00143358/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00143358-8"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00143358_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2022"$"2022"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"2"$"Clm 418"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00121038/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00121038-3"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00121038_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2019"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"3"$"Clm 419"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00121039/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00121039-3"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00121039_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2019"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"4"$"Clm 42"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00117081/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00117081-7"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00117081_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2018"$"2024"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"5"$"Clm 420"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00121040/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00121040-5"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00121040_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2019"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"6"$"Clm 4208"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00114977/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00114977-2"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00114977_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2018"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"7"$"Clm 421"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00121041/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00121041-1"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00121041_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2019"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"8"$"Clm 422"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00121042/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00121042-6"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00121042_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2019"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"9"$"Clm 423"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00121043/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00121043-1"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00121043_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2019"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
"10"$"Clm 424"$"https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb00117962/manifest"$"https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00117962-5"$"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00117962_00003/full/280,/0/default.jpg"$"Komplett"$"Reproduktion"$"Graustufen"$"Einzelseite"$"2018"$"2021"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"$"Bayerische Staatsbibliothek"$"https://d-nb.info/gnd/2031351-2"$"München"$"https://d-nb.info/gnd/4127793-4"
