
"München"$"4127793-4"$"Bayerische Staatsbibliothek"$"2031351-2"$"Cgm 5480"$"Codex germanicus monacensis  5480"$"Cod.germ.mon. 5480"$"Cod. germ. monac. 5480"$"cgm 5480"
