"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 100 Cim."$"2o Hist. lit. 100"$"2° Hist. lit. 100"$"2º Hist. lit. 100"$"Hist. lit. 100"$"2° Cod. Ms. hist. lit. 100 Cim."$"2° Cod. Ms. hist. lit. 100"$"2 Cod. Ms. hist. lit. 100"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 101"$"2o Hist. lit. 101"$"2° Hist. lit. 101"$"2º Hist. lit. 101"$"Hist. lit. 101"$"2° Cod. Ms. hist. lit. 101"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 110"$"2o Hist. lit. 110"$"2° Hist. lit. 110"$"2º Hist. lit. 110"$"Hist. lit. 110"$"2° Cod. Ms. hist. lit. 110"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 118 i"$"2o Hist. lit. 118i"$"2° Hist. lit. 118i"$"2º Hist. lit. 118i"$"Hist. lit. 118i"$"Hist. lit. 118 i"$"2° Cod. Ms. hist. lit. 118i"$"2° Cod. Ms. hist. lit. 118 i"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 120"$"2o Hist. lit. 120"$"2° Hist. lit. 120"$"2º Hist. lit. 120"$"Hist. lit. 120"$"2° Cod. Ms. hist. lit. 120"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 121"$"2o Hist. lit. 121"$"2° Hist. lit. 121"$"2º Hist. lit. 121"$"Hist. lit. 121"$"2° Cod. Ms. hist. lit. 121"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 14"$"2o Hist. lit. 14"$"2° Hist. lit. 14"$"2º Hist. lit. 14"$"Hist. lit. 14"$"2° Cod. Ms. hist. lit. 14"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 146"$"2o Hist. lit. 146"$"2° Hist. lit. 146"$"2º Hist. lit. 146"$"Hist. lit. 146"$"2° Cod. Ms. hist. lit. 146"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 17"$"2o Hist. lit. 17"$"2° Hist. lit. 17"$"2º Hist. lit. 17"$"Hist. lit. 17"$"2° Cod. Ms. hist. lit. 17"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 176"$"2o Hist. lit. 176"$"2° Hist. lit. 176"$"2º Hist. lit. 176"$"Hist. lit. 176"$"2° Cod. Ms. hist. lit. 176"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 179 : 1"$"2 Cod. Ms. hist. lit. 179"$"2o Hist. lit. 179 I"$"2° Hist. lit. 179 I"$"2° Hist. lit. 179 I"$"2° Hist. lit. 179"$"2° Hist. lit. 179"$"Hist. lit. 179 I"$"Hist. lit. 179"$"2° Cod. Ms. hist. lit. 179"$"2° Cod. Ms. hist. lit. 179 I"$"2° Cod. Ms. hist. lit. 179 : 1"$"Hist. lit. 179, Bd. 1"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 179 : 2"$"2 Cod. Ms. hist. lit. 179"$"2o Hist. lit. 179 II"$"2° Hist. lit. 179 II"$"2° Hist. lit. 179 II"$"2° Hist. lit. 179"$"2° Hist. lit. 179"$"Hist. lit. 179 II"$"Hist. lit. 179"$"2° Cod. Ms. hist. lit. 179"$"2° Cod. Ms. hist. lit. 179 II"$"2° Cod. Ms. hist. lit. 179 : 2"$"Hist. lit. 179, Bd. 2"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 179 : 3"$"2 Cod. Ms. hist. lit. 179"$"2o Hist. lit. 179 III"$"2° Hist. lit. 179 III"$"2° Hist. lit. 179 III"$"2° Hist. lit. 179"$"2° Hist. lit. 179"$"Hist. lit. 179 III"$"Hist. lit. 179"$"2° Cod. Ms. hist. lit. 179"$"2° Cod. Ms. hist. lit. 179 III"$"2° Cod. Ms. hist. lit. 179 : 3"$"Hist. lit. 179, Bd. 3"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 179 : 4"$"2 Cod. Ms. hist. lit. 179"$"2o Hist. lit. 179 IV"$"2° Hist. lit. 179 IV"$"2° Hist. lit. 179 IV"$"2° Hist. lit. 179"$"2° Hist. lit. 179"$"Hist. lit. 179 IV"$"Hist. lit. 179"$"2° Cod. Ms. hist. lit. 179"$"2° Cod. Ms. hist. lit. 179 IV"$"2° Cod. Ms. hist. lit. 179 : 4"$"Hist. lit. 179, Bd. 4"
"Göttingen"$"4021477-1"$"Niedersächsische Staats- und Universitätsbibliothek Göttingen"$"2020450-4"$"2 Cod. Ms. hist. lit. 179 : 5"$"2 Cod. Ms. hist. lit. 179"$"2o Hist. lit. 179 V"$"2° Hist. lit. 179 V"$"2° Hist. lit. 179 V"$"2° Hist. lit. 179"$"2° Hist. lit. 179"$"Hist. lit. 179 V"$"Hist. lit. 179"$"2° Cod. Ms. hist. lit. 179"$"2° Cod. Ms. hist. lit. 179 V"$"2° Cod. Ms. hist. lit. 179 : 5"$"Hist. lit. 179, Bd. 5"
