"Kassel"$"4029869-3"$"Universitätsbibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel"$"10008839-9"$"2° Ms. theatr. 7[1"$"2° Ms. theatr. 7 [1"$"fol. Ms. theatr. 7 [1"
"Kassel"$"4029869-3"$"Universitätsbibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel"$"10008839-9"$"2° Ms. theatr. 7[3"$"2° Ms. theatr. 7 [3"$"fol. Ms. theatr. 7 [3"
"Kassel"$"4029869-3"$"Universitätsbibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel"$"10008839-9"$"2° Ms. theatr. 7[4"$"2° Ms. theatr. 7 [4"$"fol. Ms. theatr. 7 [4"
"Kassel"$"4029869-3"$"Universitätsbibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel"$"10008839-9"$"2° Ms. theatr. 7[5,1"$"2° Ms. theatr. 7 [5,1"$"fol. Ms. theatr. 7 [5,1"
"Kassel"$"4029869-3"$"Universitätsbibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel"$"10008839-9"$"2° Ms. theatr. 7[5,2"$"2° Ms. theatr. 7 [5,2"$"fol. Ms. theatr. 7 [5,2"
"Kassel"$"4029869-3"$"Universitätsbibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel"$"10008839-9"$"2° Ms. theatr. 7[5,3"$"2° Ms. theatr. 7 [5,3"$"fol. Ms. theatr. 7 [5,3"
"Kassel"$"4029869-3"$"Universitätsbibliothek Kassel, Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel"$"10008839-9"$"2° Ms. theatr. 7[6"$"2° Ms. theatr. 7 [6"$"fol. Ms. theatr. 7 [6"
