"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 1"$"Cod 1"$"Ms. 1"$"Ms 1"$"1"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 2"$"Cod 2"$"Ms. 2"$"Ms 2"$"2"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 3"$"Cod 3"$"Ms. 3"$"Ms 3"$"3"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 4"$"Cod 4"$"Ms. 4"$"Ms 4"$"4"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 5"$"Cod 5"$"Ms. 5"$"Ms 5"$"5"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 6"$"Cod 6"$"Ms. 6"$"Ms 6"$"6"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 7"$"Cod 7"$"Ms. 7"$"Ms 7"$"7"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 8"$"Cod 8"$"Ms. 8"$"Ms 8"$"8"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 9"$"Cod 9"$"Ms. 9"$"Ms 9"$"9"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 10"$"Cod 10"$"Ms. 10"$"Ms 10"$"10"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 11"$"Cod 11"$"Ms. 11"$"Ms 11"$"11"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 12"$"Cod 12"$"Ms. 12"$"Ms 12"$"12"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 13"$"Cod 13"$"Ms. 13"$"Ms 13"$"13"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 14"$"Cod 14"$"Ms. 14"$"Ms 14"$"14"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 15"$"Cod 15"$"Ms. 15"$"Ms 15"$"15"
"Bad Windsheim"$"4066287-1"$"Stadtbibliothek (Bad Windsheim)"$"1222392-X"$"Cod. 16"$"Cod 16"$"Ms. 16"$"Ms 16"$"16"
