"Worms"$"4066942-7"$"Stadtbibliothek Worms"$"2022643-3"$"Mag- LB 3"$"Mscr. VII"$"LB 3"
"Worms"$"4066942-7"$"Stadtbibliothek Worms"$"2022643-3"$"Ink 154"$"Mag- LB 3a"$"Mag- LB 3a (Inkunabel)"
"Worms"$"4066942-7"$"Stadtbibliothek Worms"$"2022643-3"$"Mscr. V"$"Mscr. V (verschollen)"
"Worms"$"4066942-7"$"Stadtbibliothek Worms"$"2022643-3"$"o. Sign."
