"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"Dep. 82, Abt. I Nr. 13"$"Dep. 82 I Nr. 13"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/1, Fragment 13"$"MS, Nr. 233/1"$"Ms. Z Nr. 03 I"$"Ms. Z Nr. 03 I, Fragment 13"$"MS, Z Nr. 03 I"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 1"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 1"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 2"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 2"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 3"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 3"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 4"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 4"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 5A"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 5A"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 5B"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 5B"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 6"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 6"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 7"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 7"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 8"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 8"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 9"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 9"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 10"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 10"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 11"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 11"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 12"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 12"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 13"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 13"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 14"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 14"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 233/2, Fragment 15"$"MS, Nr. 233/2"$"Ms. Z Nr. 03 II"$"Ms. Z Nr. 03 II, Fragment 15"$"MS, Z Nr. 03 II"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 234"$"Ms. Z Nr. 04"$"MS, Z Nr. 04"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"MS, Nr. 352"
"Hannover"$"4023349-2"$"Niedersächsisches Landesarchiv – Abteilung Hannover"$"6510041-4"$"Cal. Br. 22 Nr. 1012"
