"Berlin"$"4005728-8"$"Staatsbibliothek zu Berlin"$"5036103-X"$"Libr. impr. rar. fol. 142"
"Berlin"$"4005728-8"$"Staatsbibliothek zu Berlin"$"5036103-X"$"Ms. Ham. 476, Bd. 1"$"Ms. Ham. 476, Bd.1"$"Ms. Ham. 476,1"$"Ms. Ham. 476, 1"
"Berlin"$"4005728-8"$"Staatsbibliothek zu Berlin"$"5036103-X"$"Ms. Ham. 476, Bd. 2"$"Ms. Ham. 476, Bd.2"$"Ms. Ham. 476,2"$"Ms. Ham. 476, 2"
"Berlin"$"4005728-8"$"Staatsbibliothek zu Berlin"$"5036103-X"$"Nachl. Grimm 139,4"
"Berlin"$"4005728-8"$"Staatsbibliothek zu Berlin"$"5036103-X"$"Nachl. Grimm 139,5"
"Berlin"$"4005728-8"$"Staatsbibliothek zu Berlin"$"5036103-X"$"Coll. ling. fol. 27 (Aufbewahrungsort: Krakau, Jagiellonen-Bibliothek)"$"Coll. ling. fol. 27"$"Coll ling fol 27"$"Coll.ling.fol.27"$"Coll. Ling. Fol. 27"$"Coll.Ling.Fol.27"$"ling. fol. 27"$"Ling. fol. 27"$"Coll. ling. 2° 27"
"Berlin"$"4005728-8"$"Staatsbibliothek zu Berlin"$"5036103-X"$"Ms. lat. fol. 381,1"$"Ms lat fol 381,1"$"Ms.lat.fol.381,1"$"Ms. Lat. Fol. 381,1"$"ms. lat. fol. 381,1"$"Ms. Lat. fol. 381,1"$"MS. LAT. FOL. 381,1"$"LAT. FOL. 381,1"$"Lat. fol. 381,1"$"Ms. lat. 2° 381,1"
