"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 39"$"Yd 39 2°"$"Motzfeldt IV"$"Ra 72 (4)"$"Ra.72.Fol."$"Kg 4° 1496"$"Kg 1496 4°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Kg 4° 2973"$"Kg 2973 4°"$"Motzfeldt V"$"Ra 72 (5)"$"Ra.72.Fol."
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Kg 4° 4691 (1)"$"Kg 4691 4° (1)"$"Motzfeldt VI"$"Ra 72 (6)"$"Ra.72.Fol."
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Kg 4° 4691 (2)"$"Kg 4691 4° (2)"$"Motzfeldt VII"$"Ra 72 (7)"$"Ra.72.Fol."
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Kg 4° 4691 (3)"$"Kg 4691 4° (3)"$"Motzfeldt VIII"$"Ra 72 (8)"$"Ra.72.Fol."
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 41"$"Yd 41 2°"$"Yd 41 Fol"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 42"$"Yd 42 2°"$"Yd 42 Fol"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 43"$"Yd 43 2°"$"Yd 43 Fol"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 44"$"Yd 44 2°"$"Yd 44 Fol"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 45"$"Yd 45 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 46"$"Yd 46 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 48"$"Yd 48 2°"$"Yd.Fol.48"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 49"$"Yd 49 2°"$"Yd.Fol.49"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2°  49 a"$"Yd 49 a 2°"$"Yd.Fol.49 a"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2°  49 b"$"Yd 49 b 2°"$"Yd.Fol.49 b"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2°  49 c"$"Yd 49 c 2°"$"Yd.Fol.49 c"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2°  49 d"$"Yd 49 d 2°"$"Yd.Fol.49 d"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 50"$"Yd 50 2°"$"Yd.Fol.50"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 51"$"Yd 51 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Yd 2° 52"$"Yd 52 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 1"$"Ye 1 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 2"$"Ye 2 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 3"$"Ye 3 2°"$"Ye 3"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 4"$"Ye 4 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 5"$"Ye 5 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 6"$"Ye 6 2°"$"Ye 6"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 20"$"Ye 20 2°"$"Ye 20"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  81 (1)"$"Ye 81 2° (1)"$"Ye.81.F."$"Ye 81 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  81 (2)"$"Ye 81 2° (2)"$"Ye.81.F."$"Ye 81 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  81 (3)"$"Ye 81 2° (3)"$"Ye.81.F."$"Ye 81 2°"$"Ye 2°  81 (3 a)"$"Ye 81 2° (3 a)"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  81 (3 b)"$"Ye 81 2° (3 b)"$"Ye.81.F."$"Ye 81 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  81 (4)"$"Ye 81 2° (4)"$"Ye.81.F."$"Ye 81 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  81 (5)"$"Ye 81 2° (5)"$"Ye.82.F."$"Ye 81 2°"$"Ye 2°  82"$"Ye 82 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  84 a"$"Ye 84 a 2°"$"Ye 84 a"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  84 b"$"Ye 84 b 2°"$"Ye 84 b"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 86"$"Ye 86 2°"$"Ye.86.Fol."
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2° 88"$"Ye 88 2°"
"Halle (Saale)"$"4023025-9"$"Universitäts- und Landesbibliothek Sachsen-Anhalt"$"2024680-8"$"Ye 2°  90 (1)"$"Ye 90 (1) 2°"
