"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 128"$"Bestand 7002 128"$" 7002 128"$"GB fol. 128"$"Best. 7002 128 (GB fol. 128)"$"GB f° 128"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 129"$"Bestand 7002 129"$" 7002 129"$"GB fol. 129"$"Best. 7002 129 (GB fol. 129)"$"GB f° 129"$"G. B. f° 129"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 130"$"Bestand 7002 130"$" 7002 130"$"GB fol. 130"$"Best. 7002 130 (GB fol. 130)"$"GB f° 130"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 131"$"Bestand 7002 131"$" 7002 131"$"GB fol. 131"$"Best. 7002 131 (GB fol. 131)"$"GB f° 131"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 132"$"Bestand 7002 132"$" 7002 132"$"GB fol. 132"$"Best. 7002 132 (GB fol. 132)"$"GB f° 132"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 133"$"Bestand 7002 133"$" 7002 133"$"GB fol. 133"$"Best. 7002 133 (GB fol. 133)"$"GB f° 133"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 134"$"Bestand 7002 134"$" 7002 134"$"GB fol. 134"$"Best. 7002 134 (GB fol. 134)"$"GB f° 134"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 135"$"Bestand 7002 135"$" 7002 135"$"GB fol. 135"$"Best. 7002 135 (GB fol. 135)"$"GB f° 135"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 136"$"Bestand 7002 136"$" 7002 136"$"GB fol. 136"$"Best. 7002 136 (GB fol. 136)"$"GB f° 136"$"G. B. f° 136"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 137"$"Bestand 7002 137"$" 7002 137"$"GB fol. 137"$"Best. 7002 137 (GB fol. 137)"$"Best. 7002 137 (GB f° 137)"$"7002 137 (GB f° 137)"$"GB f° 137"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 139"$"Bestand 7002 139"$" 7002 139"$"GB fol. 139"$"Best. 7002 139 (GB fol. 139)"$"GB f° 139"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 140"$"Bestand 7002 140"$" 7002 140"$"GB fol. 140"$"Best. 7002 140 (GB fol. 140)"$"GB f° 140"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 141"$"Bestand 7002 141"$" 7002 141"$"GB fol. 141"$"Best. 7002 141 (GB fol. 141)"$"Best. 7002 141 (GB f° 141)"$"7002 141 (GB f° 141)"$"GB f° 141"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 142"$"Bestand 7002 142"$" 7002 142"$"GB fol. 142"$"Best. 7002 142 (GB fol. 142)"$"GB f° 142"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 143"$"Bestand 7002 143"$" 7002 143"$"GB fol. 143"$"Best. 7002 143 (GB fol. 143)"$"GB f° 143"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 144"$"Bestand 7002 144"$" 7002 144"$"GB fol. 144"$"Best. 7002 144 (GB fol. 144)"$"GB f° 144"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 145"$"Bestand 7002 145"$" 7002 145"$"GB fol. 145"$"Best. 7002 145 (GB fol. 145)"$"GB f° 145"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 146"$"Bestand 7002 146"$" 7002 146"$"GB fol. 146"$"Best. 7002 146 (GB fol. 146)"$"GB f° 146"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 147"$"Bestand 7002 147"$" 7002 147"$"GB fol. 147"$"Best. 7002 147 (GB fol. 147)"$"GB f° 147"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 148"$"Bestand 7002 148"$" 7002 148"$"GB fol. 148"$"Best. 7002 148 (GB fol. 148)"$"Best. 7002 148 (GB f° 148)"$"7002 148 (GB f° 148)"$"GB f° 148"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 149 I"$"Bestand 7002 149 I"$" 7002 149 I"$"GB fol. 149 I"$"Best. 7002 149 I (GB fol. 149 I)"$"GB f° 149 I"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 149 II"$"Bestand 7002 149 II"$" 7002 149 II"$"GB fol. 149 II"$"Best. 7002 149 II (GB fol. 149 II)"$"GB f° 149 II"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 149 III"$"Bestand 7002 149 III"$" 7002 149 III"$"GB fol. 149 III"$"Best. 7002 149 III (GB fol. 149 III)"$"GB f° 149 III"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 149 IV"$"Bestand 7002 149 IV"$" 7002 149 IV"$"GB fol. 149 IV"$"Best. 7002 149 IV (GB fol. 149 IV)"$"GB fol. 122"$"GB f° 149 IV"$"GB fol. 122"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 150"$"Bestand 7002 150"$" 7002 150"$"GB fol. 150"$"Best. 7002 150 (GB fol. 150)"$"GB f° 150"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 152"$"Bestand 7002 152"$" 7002 152"$"GB fol. 152"$"Best. 7002 152 (GB fol. 152)"$"GB f° 152"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 153"$"Bestand 7002 153"$" 7002 153"$"GB fol. 153"$"Best. 7002 153 (GB fol. 153)"$"GB f° 153"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 154"$"Bestand 7002 154"$" 7002 154"$"GB fol. 154"$"Best. 7002 154 (GB fol. 154)"$"GB f° 154"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 155"$"Bestand 7002 155"$" 7002 155"$"GB fol. 155"$"Best. 7002 155 (GB fol. 155)"$"GB f° 155"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 156"$"Bestand 7002 156"$" 7002 156"$"GB fol. 156"$"Best. 7002 156 (GB fol. 156)"$"GB f° 156"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 161"$"Bestand 7002 161"$" 7002 161"$"GB fol. 161"$"Best. 7002 161 (GB fol. 161)"$"GB f° 161"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 162"$"Bestand 7002 162"$" 7002 162"$"GB fol. 162"$"Best. 7002 162 (GB fol. 162)"$"GB f° 162"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 163"$"Bestand 7002 163"$" 7002 163"$"GB fol. 163"$"Best. 7002 163 (GB fol. 163)"$"GB f° 163"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 165"$"Bestand 7002 165"$" 7002 165"$"GB fol. 165"$"Best. 7002 165 (GB fol. 165)"$"GB f° 165"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 166"$"Bestand 7002 166"$" 7002 166"$"GB fol. 166"$"Best. 7002 166 (GB fol. 166)"$"GB f° 166"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 167"$"Bestand 7002 167"$" 7002 167"$"GB fol. 167"$"Best. 7002 167 (GB fol. 167)"$"GB f° 167"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 168"$"Bestand 7002 168"$" 7002 168"$"GB fol. 168"$"Best. 7002 168 (GB fol. 168)"$"GB f° 168"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 17"$"Bestand 7002 17"$" 7002 17"$"GB fol. 17"$"Best. 7002 17 (GB fol. 17)"$"GB f° 17"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 170"$"Bestand 7002 170"$" 7002 170"$"GB fol. 170"$"Best. 7002 170 (GB fol. 170)"$"GB f° 170"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 171"$"Bestand 7002 171"$" 7002 171"$"GB fol. 171"$"Best. 7002 171 (GB fol. 171)"$"GB f° 171"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 172"$"Bestand 7002 172"$" 7002 172"$"GB fol. 172"$"Best. 7002 172 (GB fol. 172)"$"GB f° 172"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 173"$"Bestand 7002 173"$" 7002 173"$"GB fol. 173"$"Best. 7002 173 (GB fol. 173)"$"Best. 7002 173 (GB f° 173)"$"7002 173 (GB f° 173)"$"GB f° 173"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 174"$"Bestand 7002 174"$" 7002 174"$"GB fol. 174"$"Best. 7002 174 (GB fol. 174)"$"GB f° 174"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 175"$"Bestand 7002 175"$" 7002 175"$"GB fol. 175"$"Best. 7002 175 (GB fol. 175)"$"GB f° 175"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 176"$"Bestand 7002 176"$" 7002 176"$"GB fol. 176"$"Best. 7002 176 (GB fol. 176)"$"GB f° 176"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 177"$"Bestand 7002 177"$" 7002 177"$"GB fol. 177"$"Best. 7002 177 (GB fol. 177)"$"GB f° 177"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 178"$"Bestand 7002 178"$" 7002 178"$"GB fol. 178"$"Best. 7002 178 (GB fol. 178)"$"GB f° 178"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 179"$"Bestand 7002 179"$" 7002 179"$"GB fol. 179"$"Best. 7002 179 (GB fol. 179)"$"GB f° 179"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 180"$"Bestand 7002 180"$" 7002 180"$"GB fol. 180"$"Best. 7002 180 (GB fol. 180)"$"GB f° 180"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 181"$"Bestand 7002 181"$" 7002 181"$"GB fol. 181"$"Best. 7002 181 (GB fol. 181)"$"GB f° 181"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 182"$"Bestand 7002 182"$" 7002 182"$"GB fol. 182"$"Best. 7002 182 (GB fol. 182)"$"GB f° 182"
