"1"$"Hs 6029"$""$"http://dlib.gnm.de/item/Hs6029"$""$"Komplett"$"Original"$"Farbe"$"Einzelseite"$"2018"$""$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"
"2"$"Hs 6028 a"$""$"http://dlib.gnm.de/item/Hs6028a"$""$"Komplett"$"Original"$"Farbe"$"Einzelseite"$"2018"$""$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"
"3"$"Hs 2164"$""$"http://dlib.gnm.de/item/Hs2164"$""$"Komplett"$"Original"$"Farbe"$"Einzelseite"$"2018"$""$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"
"4"$"Hs 6008"$""$"http://dlib.gnm.de/item/Hs6008"$""$"Komplett"$"Original"$"Farbe"$"Einzelseite"$"2018"$""$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"
"5"$"Hs 5904"$""$"http://dlib.gnm.de/item/Hs5904"$""$"Komplett"$"Original"$"Farbe"$"Einzelseite"$"2018"$""$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"$"Germanisches Nationalmuseum. Historisches Archiv"$"http://d-nb.info/gnd/1206735856"$"Nürnberg"$"http://d-nb.info/gnd/4042742-0"
