"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 28"$"Cod. I. 2. fol. 28"$"Cod. I. 2. fol 28"$"Cod. I.2.2° 28"$"I.2.2° 28"$"I.2.2o 28"$"Cod. I.2.2o 28"$"Cod.I.2.2o 28"$"Cod.I.2. fol. 28"$"Cod I.2.2o 28"$"Cod. I.2.2.28"$"Cod.I.2.2.28"$"Cod. I.2. fol. 28"$"I.2.2.28"$"I.2. fol. 28"$"Cod. I.2.2. 28"$"Cod. I.2.2ᵒ 28"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 29"$"Cod. I. 2. fol. 29"$"Cod. I. 2. fol 29"$"Cod. I.2.2° 29"$"I.2.2° 29"$"I.2.2o 29"$"Cod. I.2.2o 29"$"Cod.I.2.2o 29"$"Cod.I.2. fol. 29"$"Cod I.2.2o 29"$"Cod. I.2.2.29"$"Cod.I.2.2.29"$"Cod. I.2. fol. 29"$"I.2.2.29"$"I.2. fol. 29"$"Cod. I.2.2. 29"$"Cod. I.2.2ᵒ 29"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 3"$"Cod. I. 2. fol. 3"$"Cod. I. 2. fol 3"$"I.2.2° 3"$"I.2.2o 3"$"Cod. I.2.2o 3"$"Cod.I.2.2o 3"$"Cod.I.2. fol. 3"$"Cod I.2.2o 3"$"Cod. I.2.2.3"$"Cod.I.2.2.3"$"Cod. I.2. fol. 3"$"I.2.2.3"$"I.2. fol 3"$"Cod. I.2.2. 3"$"Cod. I.2.2° 3"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 30"$"Cod. I. 2. fol. 30"$"Cod. I. 2. fol 30"$"Cod. I.2.2° 30"$"I.2.2° 30"$"I.2.2o 30"$"Cod. I.2.2o 30"$"Cod.I.2.2o 30"$"Cod.I.2. fol. 30"$"Cod I.2.2o 30"$"Cod. I.2.2.30"$"Cod.I.2.2.30"$"Cod. I.2. fol. 30"$"I.2.2.30"$"I.2. fol. 30"$"Cod. I.2.2. 30"$"Cod. I.2.2ᵒ 30"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 31"$"Cod. I. 2. fol. 31"$"Cod. I. 2. fol 31"$"Cod. I.2.2° 31"$"I.2.2° 31"$"I.2.2o 31"$"Cod. I.2.2o 31"$"Cod.I.2.2o 31"$"Cod.I.2. fol. 31"$"Cod I.2.2o 31"$"Cod. I.2.2.31"$"Cod.I.2.2.31"$"Cod. I.2. fol. 31"$"I.2.2.31"$"I.2. fol. 31"$"Cod. I.2.2. 31"$"Cod. I.2.2ᵒ 31"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 32"$"Cod. I. 2. fol. 32"$"Cod. I. 2. fol 32"$"Cod. I.2.2° 32"$"I.2.2° 32"$"I.2.2o 32"$"Cod. I.2.2o 32"$"Cod.I.2.2o 32"$"Cod.I.2. fol. 32"$"Cod I.2.2o 32"$"Cod. I.2.2.32"$"Cod.I.2.2.32"$"Cod. I.2. fol. 32"$"I.2.2.32"$"I.2. fol. 32"$"Cod. I.2.2. 32"$"Cod. I.2.2ᵒ 32"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 33"$"Cod. I. 2. fol. 33"$"Cod. I. 2. fol 33"$"Cod. I.2.2° 33"$"I.2.2° 33"$"I.2.2o 33"$"Cod. I.2.2o 33"$"Cod.I.2.2o 33"$"Cod.I.2. fol. 33"$"Cod I.2.2o 33"$"Cod. I.2.2.33"$"Cod.I.2.2.33"$"Cod. I.2. fol. 33"$"I.2.2.33"$"I.2. fol. 33"$"Cod. I.2.2. 33"$"Cod. I.2.2ᵒ 33"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 34"$"Cod. I. 2. fol. 34"$"Cod. I. 2. fol 34"$"Cod. I.2.2° 34"$"I.2.2° 34"$"I.2.2o 34"$"Cod. I.2.2o 34"$"Cod.I.2.2o 34"$"Cod.I.2. fol. 34"$"Cod I.2.2o 34"$"Cod. I.2.2.34"$"Cod.I.2.2.34"$"Cod. I.2. fol. 34"$"I.2.2.34"$"I.2. fol. 34"$"Cod. I.2.2. 34"$"Cod. I.2.2ᵒ 34"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 35"$"Cod. I. 2. fol. 35"$"Cod. I. 2. fol 35"$"Cod. I.2.2° 35"$"I.2.2° 35"$"I.2.2o 35"$"Cod. I.2.2o 35"$"Cod.I.2.2o 35"$"Cod.I.2. fol. 35"$"Cod I.2.2o 35"$"Cod. I.2.2.35"$"Cod.I.2.2.35"$"Cod. I.2. fol. 35"$"I.2.2.35"$"I.2. fol. 35"$"Cod. I.2.2. 35"$"Cod. I.2.2ᵒ 35"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 36"$"Cod. I. 2. fol. 36"$"Cod. I. 2. fol 36"$"Cod. I.2.2° 36"$"I.2.2° 36"$"I.2.2o 36"$"Cod. I.2.2o 36"$"Cod.I.2.2o 36"$"Cod.I.2. fol. 36"$"Cod I.2.2o 36"$"Cod. I.2.2.36"$"Cod.I.2.2.36"$"Cod. I.2. fol. 36"$"I.2.2.36"$"I.2. fol. 36"$"Cod. I.2.2. 36"$"Cod. I.2.2ᵒ 36"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 37"$"Cod. I. 2. fol. 37"$"Cod. I. 2. fol 37"$"Cod. I.2.2° 37"$"I.2.2° 37"$"I.2.2o 37"$"Cod. I.2.2o 37"$"Cod.I.2.2o 37"$"Cod.I.2. fol. 37"$"Cod I.2.2o 37"$"Cod. I.2.2.37"$"Cod.I.2.2.37"$"Cod. I.2. fol. 37"$"I.2.2.37"$"I.2. fol. 37"$"Cod. I.2.2. 37"$"Cod. I.2.2ᵒ 37"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 38"$"Cod. I. 2. fol. 38"$"Cod. I. 2. fol 38"$"Cod. I.2.2° 38"$"I.2.2° 38"$"I.2.2o 38"$"Cod. I.2.2o 38"$"Cod.I.2.2o 38"$"Cod.I.2. fol. 38"$"Cod I.2.2o 38"$"Cod. I.2.2.38"$"Cod.I.2.2.38"$"Cod. I.2. fol. 38"$"I.2.2.38"$"I.2. fol. 38"$"Cod. I.2.2. 38"$"Cod. I.2.2ᵒ 38"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 39"$"Cod. I. 2. fol. 39"$"Cod. I. 2. fol 39"$"Cod. I.2.2° 39"$"I.2.2° 39"$"I.2.2o 39"$"Cod. I.2.2o 39"$"Cod.I.2.2o 39"$"Cod.I.2. fol. 39"$"Cod I.2.2o 39"$"Cod. I.2.2.39"$"Cod.I.2.2.39"$"Cod. I.2. fol. 39"$"I.2.2.39"$"I.2. fol. 39"$"Cod. I.2.2. 39"$"Cod. I.2.2ᵒ 39"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 4"$"Cod. I. 2. fol. 4"$"Cod. I. 2. fol 4"$"Cod. I.2.2° 4"$"I.2.2° 4"$"I.2.2o 4"$"Cod. I.2.2o 4"$"Cod.I.2.2o 4"$"Cod.I.2. fol. 4"$"Cod I.2.2o 4"$"Cod. I.2.2.4"$"Cod.I.2.2.4"$"Cod. I.2. fol. 4"$"I.2.2.4"$"I.2. fol. 4"$"Cod. I.2.2. 4"$"Cod. I.2.2ᵒ 4"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 40"$"Cod. I. 2. fol. 40"$"Cod. I. 2. fol 40"$"Cod. I.2.2° 40"$"I.2.2° 40"$"I.2.2o 40"$"Cod. I.2.2o 40"$"Cod.I.2.2o 40"$"Cod.I.2. fol. 40"$"Cod I.2.2o 40"$"Cod. I.2.2.40"$"Cod.I.2.2.40"$"Cod. I.2. fol. 40"$"I.2.2.40"$"I.2. fol. 40"$"Cod. I.2.2. 40"$"Cod. I.2.2ᵒ 40"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 41"$"Cod. I. 2. fol. 41"$"Cod. I. 2. fol 41"$"Cod. I.2.2° 41"$"I.2.2° 41"$"I.2.2o 41"$"Cod. I.2.2o 41"$"Cod.I.2.2o 41"$"Cod.I.2. fol. 41"$"Cod I.2.2o 41"$"Cod. I.2.2.41"$"Cod.I.2.2.41"$"Cod. I.2. fol. 41"$"I.2.2.41"$"I.2. fol. 41"$"Cod. I.2.2. 41"$"Cod. I.2.2ᵒ 41"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 42"$"Cod. I. 2. fol. 42"$"Cod. I. 2. fol 42"$"Cod. I.2.2° 42"$"I.2.2° 42"$"I.2.2o 42"$"Cod. I.2.2o 42"$"Cod.I.2.2o 42"$"Cod.I.2. fol. 42"$"Cod I.2.2o 42"$"Cod. I.2.2.42"$"Cod.I.2.2.42"$"Cod. I.2. fol. 42"$"I.2.2.42"$"I.2. fol. 42"$"Cod. I.2.2. 42"$"Cod. I.2.2ᵒ 42"
